name2	Frequency	ID	Chr	CNVR_Start	CNVR_End
S100A13	2	CNVR_123	3	16760836	16820503
S100A14	2	CNVR_123	3	16760836	16820503
S100A16	2	CNVR_123	3	16760836	16820503
S100A2	2	CNVR_123	3	16760836	16820503
S100A3	2	CNVR_123	3	16760836	16820503
SAT2	2	CNVR_727	19	27316118	27421507
SELENOO	2	CNVR_244	5	118094837	120071585
SEPTIN2	2	CNVR_151	3	119893611	120782854
SERPINC1	2	CNVR_646	16	55212092	55344755
SHBG	2	CNVR_727	19	27316118	27421507
SIGIRR	2	CNVR_931	29	48646742	51072873
SLBP	2	CNVR_305	6	116669816	117767753
SLC25A16	2	CNVR_909	28	24340626	25229809
SLC2A4	2	CNVR_726	19	26969809	27011004
SLC30A6	2	CNVR_463	11	14734237	15290934
SNRPD3	2	CNVR_686	17	71355374	73106809
SNX8	2	CNVR_870	25	40628353	42056885
SOX15	2	CNVR_727	19	27316118	27421507
SPAST	2	CNVR_463	11	14734237	15290934
SREBF1	2	CNVR_729	19	34590070	34636180
SSB	2	CNVR_80	2	26533881	26616402
STOX1	2	CNVR_909	28	24340626	25229809
SYCE3	2	CNVR_244	5	118094837	120071585
SYDE2	2	CNVR_137	3	58919048	58938248
TACC3	2	CNVR_305	6	116669816	117767753
TBC1D22A	2	CNVR_243	5	117061847	117365223
TCEA1	2	CNVR_564	14	21980847	22027926
TESMIN	2	CNVR_929	29	46047863	46178866
TH	2	CNVR_931	29	48646742	51072873
TIPIN	2	CNVR_424	10	13219798	13290512
TMEM129	2	CNVR_305	6	116669816	117767753
TMEM80	2	CNVR_931	29	48646742	51072873
TMEM8A	2	CNVR_861	25	208098	1769456
TMF1	2	CNVR_809	22	32483637	32513622
TOM1L2	2	CNVR_729	19	34590070	34636180
TP53	2	CNVR_727	19	27316118	27421507
TPRG1L	2	CNVR_644	16	49148097	49674031
TRABD	2	CNVR_244	5	118094837	120071585
TSPAN32	2	CNVR_931	29	48646742	51072873
TTC29	2	CNVR_664	17	11566347	11716513
TTC33	2	CNVR_761	20	33614197	33711013
UBA3	2	CNVR_809	22	32483637	32513622
UPB1	2	CNVR_686	17	71355374	73106809
USP6NL	2	CNVR_537	13	12520034	12748454
WDR5	2	CNVR_488	11	103219634	106640039
WRAP53	2	CNVR_727	19	27316118	27421507
WRAP73	2	CNVR_644	16	49148097	49674031
XBP1	2	CNVR_684	17	68015202	68055218
XRN2	2	CNVR_547	13	40624961	40688852
YBX2	2	CNVR_726	19	26969809	27011004
ZBTB37	2	CNVR_646	16	55212092	55344755
A1BG	1	CNVR_707	18	65609903	65814370
ABCG5	1	CNVR_469	11	25925590	26384861
ABCG8	1	CNVR_469	11	25925590	26384861
ABHD16B	1	CNVR_552	13	53954346	54135002
ACACA	1	CNVR_718	19	13678370	13749514
ACMSD	1	CNVR_99	2	62337521	62378856
ACTL6B	1	CNVR_867	25	35912171	36012574
ACTR6	1	CNVR_223	5	64116108	64230589
ADAM9	1	CNVR_895	27	34176183	34272250
ADAP2	1	CNVR_722	19	18012136	18118339
ADD3	1	CNVR_879	26	30679250	30703028
ADGRG7	1	CNVR_34	1	45090218	45146168
ADGRL3	1	CNVR_286	6	77611108	77764419
ADK	1	CNVR_911	28	29872623	30439777
ADPRHL1	1	CNVR_532	12	86064733	86688013
ADSS	1	CNVR_641	16	32754885	32852344
AFAP1	1	CNVR_303	6	113950763	115559907
AGFG2	1	CNVR_867	25	35912171	36012574
AGL	1	CNVR_131	3	42917941	43378710
AGMO	1	CNVR_166	4	23905307	23939782
AGO1	1	CNVR_149	3	109750764	110033765
AGO3	1	CNVR_149	3	109750764	110033765
AHCTF1	1	CNVR_640	16	30213147	30505468
ALCAM	1	CNVR_38	1	49952651	50064432
ANO1	1	CNVR_930	29	47269242	47447458
ANO10	1	CNVR_805	22	15347292	15523954
AP3M1	1	CNVR_911	28	29872623	30439777
API5	1	CNVR_619	15	73422749	73494231
APRT	1	CNVR_689	18	13665368	14078470
AQR	1	CNVR_435	10	30358059	30402170
ARFRP1	1	CNVR_552	13	53954346	54135002
ARHGAP39	1	CNVR_560	14	330256	1044777
ARHGEF19	1	CNVR_118	2	135903292	136019931
ARID4A	1	CNVR_449	10	70597940	70702717
ARRDC1	1	CNVR_488	11	103219634	106640039
ASCC3	1	CNVR_393	9	49224046	49366561
ATAD5	1	CNVR_722	19	18012136	18118339
ATG4B	1	CNVR_151	3	119893611	120782854
ATP2A2	1	CNVR_679	17	54062683	54228261
ATP5ME	1	CNVR_305	6	116669816	117767753
ATP5PO	1	CNVR_1	1	1556392	2086121
ATP6V1D	1	CNVR_451	10	78515830	79265033
AVP	1	CNVR_551	13	51842153	52109473
B3GALNT2	1	CNVR_903	28	7978983	8204918
BBS7	1	CNVR_247	6	3348603	3447118
BCAP29	1	CNVR_173	4	48408851	48591927
BOK	1	CNVR_151	3	119893611	120782854
BOLA1	1	CNVR_124	3	20706978	20756370
BTRC	1	CNVR_877	26	22144981	22386818
C13H20orf194	1	CNVR_551	13	51842153	52109473
C14H8orf82	1	CNVR_560	14	330256	1044777
C16H1orf100	1	CNVR_641	16	32754885	32852344
C19H17orf78	1	CNVR_718	19	13678370	13749514
C22H3orf22	1	CNVR_816	22	59789766	60710593
C25H7orf61	1	CNVR_868	25	36067948	36088574
C8H9orf3	1	CNVR_362	8	81613969	81655976
CA5A	1	CNVR_688	18	13303377	13371617
CACNA2D1	1	CNVR_168	4	38458460	38499800
CALCR	1	CNVR_161	4	10554466	10785247
CARD6	1	CNVR_761	20	33614197	33711013
CARF	1	CNVR_107	2	91199177	91282400
CARS2	1	CNVR_531	12	85225566	85267889
CCDC127	1	CNVR_781	20	70604423	71835589
CCDC167	1	CNVR_817	23	11303403	11415970
CCDC196	1	CNVR_451	10	78515830	79265033
CCDC82	1	CNVR_594	15	13849616	13923819
CCDC88A	1	CNVR_473	11	38023147	38048799
CCNA2	1	CNVR_247	6	3348603	3447118
CCNT2	1	CNVR_99	2	62337521	62378856
CD163L1	1	CNVR_233	5	102630827	103046878
CD3D	1	CNVR_596	15	28923329	29028800
CD3E	1	CNVR_596	15	28923329	29028800
CD3EAP	1	CNVR_700	18	53012600	53071278
CD3G	1	CNVR_596	15	28923329	29028800
CD69	1	CNVR_230	5	100100898	100409257
CDC42BPA	1	CNVR_640	16	30213147	30505468
CDH18	1	CNVR_774	20	53640256	53779182
CDK7	1	CNVR_749	20	10391115	10500984
CENPH	1	CNVR_749	20	10391115	10500984
CHCHD6	1	CNVR_816	22	59789766	60710593
CHEK2	1	CNVR_683	17	67604252	68000928
CHMP2A	1	CNVR_707	18	65609903	65814370
CHP1	1	CNVR_436	10	36538466	36803995
CHST12	1	CNVR_870	25	40628353	42056885
CHST13	1	CNVR_816	22	59789766	60710593
CLECL1	1	CNVR_230	5	100100898	100409257
CLVS2	1	CNVR_387	9	28284086	28305499
CMTR1	1	CNVR_817	23	11303403	11415970
CNIH4	1	CNVR_638	16	27526973	27568525
COL4A3	1	CNVR_113	2	115474795	115512459
COL4A3BP	1	CNVR_419	10	6846956	6989555
COMMD5	1	CNVR_560	14	330256	1044777
COP1	1	CNVR_648	16	57251627	57343354
COPZ2	1	CNVR_731	19	38436540	38489966
COQ3	1	CNVR_394	9	50321700	50390151
CPB2	1	CNVR_497	12	16141245	16171675
CPEB3	1	CNVR_874	26	13723590	13779378
CPLX1	1	CNVR_305	6	116669816	117767753
CPT1A	1	CNVR_929	29	46047863	46178866
CRB1	1	CNVR_654	16	76153451	76228029
CRLF3	1	CNVR_722	19	18012136	18118339
CRYZL1	1	CNVR_1	1	1556392	2086121
CSNK1G3	1	CNVR_323	7	30148992	30221996
CTSZ	1	CNVR_554	13	57367650	57558958
CTU1	1	CNVR_701	18	57057494	57106651
CTU2	1	CNVR_689	18	13665368	14078470
CYBA	1	CNVR_689	18	13665368	14078470
CYBRD1	1	CNVR_77	2	24673731	25019765
CYC1	1	CNVR_560	14	330256	1044777
CYHR1	1	CNVR_560	14	330256	1044777
CYP51A1	1	CNVR_159	4	9251599	9477621
D2HGDH	1	CNVR_151	3	119893611	120782854
DBT	1	CNVR_131	3	42917941	43378710
DCAF17	1	CNVR_77	2	24673731	25019765
DCAF6	1	CNVR_120	3	589618	778196
DCXR	1	CNVR_737	19	50787009	50929851
DDRGK1	1	CNVR_551	13	51842153	52109473
DDX21	1	CNVR_909	28	24340626	25229809
DDX50	1	CNVR_909	28	24340626	25229809
DDX55	1	CNVR_677	17	52077181	52109735
DDX6	1	CNVR_597	15	29345173	29458564
DEPP1	1	CNVR_915	28	44584170	44615642
DEPTOR	1	CNVR_585	14	81274613	81441475
DEXI	1	CNVR_863	25	9559212	9628737
DGKB	1	CNVR_165	4	22417069	22476432
DGUOK	1	CNVR_462	11	10647533	10735565
DHRS3	1	CNVR_643	16	41147381	41217175
DHX29	1	CNVR_758	20	23802929	23863171
DISP1	1	CNVR_637	16	26388857	26461264
DMKN	1	CNVR_698	18	46127942	46176270
DMP1	1	CNVR_301	6	102542717	102632299
DMRT1	1	CNVR_359	8	43615936	43824913
DNA2	1	CNVR_909	28	24340626	25229809
DNASE1L2	1	CNVR_861	25	208098	1769456
DNTT	1	CNVR_876	26	17667270	17714604
DOC2G	1	CNVR_928	29	45417677	45478834
DOCK10	1	CNVR_111	2	112926020	113155761
DONSON	1	CNVR_1	1	1556392	2086121
DPCD	1	CNVR_877	26	22144981	22386818
DSCC1	1	CNVR_585	14	81274613	81441475
DTYMK	1	CNVR_151	3	119893611	120782854
DUS1L	1	CNVR_737	19	50787009	50929851
DUS4L	1	CNVR_173	4	48408851	48591927
DYM	1	CNVR_857	24	49057452	49089270
DYNC2LI1	1	CNVR_469	11	25925590	26384861
E4F1	1	CNVR_861	25	208098	1769456
ECD	1	CNVR_910	28	28501081	29240599
ECI1	1	CNVR_861	25	208098	1769456
EEF1D	1	CNVR_561	14	1082140	1286160
EFCAB3	1	CNVR_734	19	46862760	47005169
EFCC1	1	CNVR_814	22	58236823	59004418
EHMT1	1	CNVR_488	11	103219634	106640039
EIF2S1	1	CNVR_451	10	78515830	79265033
EIF3B	1	CNVR_870	25	40628353	42056885
ELP4	1	CNVR_614	15	62419747	62468802
ENDOV	1	CNVR_738	19	52105919	52254545
EPHA2	1	CNVR_118	2	135903292	136019931
ERCC1	1	CNVR_700	18	53012600	53071278
EVL	1	CNVR_800	21	65029870	65080143
EXOC4	1	CNVR_198	4	96998183	97277561
EXOSC4	1	CNVR_560	14	330256	1044777
EXOSC9	1	CNVR_247	6	3348603	3447118
FADD	1	CNVR_930	29	47269242	47447458
FAM149B1	1	CNVR_910	28	28501081	29240599
FAM71D	1	CNVR_451	10	78515830	79265033
FANCC	1	CNVR_362	8	81613969	81655976
FASN	1	CNVR_737	19	50787009	50929851
FASTKD5	1	CNVR_551	13	51842153	52109473
FAU	1	CNVR_927	29	43306962	43329844
FBXW4	1	CNVR_877	26	22144981	22386818
FHOD3	1	CNVR_839	24	20757957	20803435
FNDC11	1	CNVR_552	13	53954346	54135002
FOXC2	1	CNVR_687	18	12377354	12478047
FOXH1	1	CNVR_560	14	330256	1044777
FOXP2	1	CNVR_175	4	54019025	54278625
FOXS1	1	CNVR_555	13	61361508	61444179
FRMD6	1	CNVR_440	10	44505055	44727501
FST	1	CNVR_759	20	25528151	25590025
G3BP2	1	CNVR_299	6	90459046	90505918
GABRA2	1	CNVR_281	6	64567530	64836801
GAK	1	CNVR_305	6	116669816	117767753
GALNS	1	CNVR_689	18	13665368	14078470
GALNT2	1	CNVR_901	28	2101546	2141009
GAMT	1	CNVR_331	7	43792866	43820298
GDPD1	1	CNVR_714	19	10196976	10227474
GGPS1	1	CNVR_903	28	7978983	8204918
GGT1	1	CNVR_686	17	71355374	73106809
GGT5	1	CNVR_686	17	71355374	73106809
GK5	1	CNVR_62	1	126520577	126747762
GLT6D1	1	CNVR_488	11	103219634	106640039
GMEB2	1	CNVR_552	13	53954346	54135002
GNAS	1	CNVR_554	13	57367650	57558958
GNB2	1	CNVR_867	25	35912171	36012574
GNG2	1	CNVR_440	10	44505055	44727501
GNPNAT1	1	CNVR_423	10	11354552	11544918
GOSR1	1	CNVR_723	19	21534263	21556972
GPAA1	1	CNVR_560	14	330256	1044777
GPS1	1	CNVR_737	19	50787009	50929851
GPT	1	CNVR_560	14	330256	1044777
GRIFIN	1	CNVR_870	25	40628353	42056885
GRIK2	1	CNVR_392	9	47868930	47921833
GRIN3A	1	CNVR_364	8	91370047	91391939
GRINA	1	CNVR_560	14	330256	1044777
GRM2	1	CNVR_813	22	49088679	49184065
GRTP1	1	CNVR_532	12	86064733	86688013
GSDMD	1	CNVR_561	14	1082140	1286160
GSTP1	1	CNVR_928	29	45417677	45478834
HBA	1	CNVR_861	25	208098	1769456
HBE2	1	CNVR_606	15	48371261	48467282
HBG	1	CNVR_606	15	48371261	48467282
HBM	1	CNVR_861	25	208098	1769456
HBQ1	1	CNVR_861	25	208098	1769456
HEPACAM2	1	CNVR_161	4	10554466	10785247
HFM1	1	CNVR_132	3	51989581	52054929
HIBADH	1	CNVR_182	4	68465623	68705234
HINT1	1	CNVR_316	7	22521430	23489956
HIST1H2BB	1	CNVR_827	23	30946459	30992726
HIST2H2AC	1	CNVR_124	3	20706978	20756370
HIST2H2BE	1	CNVR_124	3	20706978	20756370
HK3	1	CNVR_328	7	38226065	38417700
HMBOX1	1	CNVR_349	8	9684395	9780883
HNRNPH3	1	CNVR_909	28	24340626	25229809
HOMER1	1	CNVR_422	10	10467395	10490050
HSCB	1	CNVR_684	17	68015202	68055218
IFT81	1	CNVR_679	17	54062683	54228261
IGSF9	1	CNVR_121	3	9737010	9759429
ING1	1	CNVR_531	12	85225566	85267889
ING5	1	CNVR_151	3	119893611	120782854
INO80	1	CNVR_436	10	36538466	36803995
IPO11	1	CNVR_754	20	16904479	16951836
IRF1	1	CNVR_313	7	21927815	21963795
IRX4	1	CNVR_781	20	70604423	71835589
ITGB1	1	CNVR_539	13	19947737	20140195
ITM2B	1	CNVR_498	12	18018856	18038076
ITPA	1	CNVR_551	13	51842153	52109473
KCND2	1	CNVR_194	4	84792163	84829041
KIF20B	1	CNVR_873	26	11301013	11410969
KIF21A	1	CNVR_213	5	41739940	41856142
KIF3C	1	CNVR_484	11	73302300	73478626
KIFC2	1	CNVR_560	14	330256	1044777
KLRF1	1	CNVR_230	5	100100898	100409257
KMT2E	1	CNVR_172	4	46212366	46311240
KNTC1	1	CNVR_678	17	52872065	53069851
KRT7	1	CNVR_210	5	27670995	27685526
KRT78	1	CNVR_209	5	27040938	27114028
KRT79	1	CNVR_209	5	27040938	27114028
KRT8	1	CNVR_209	5	27040938	27114028
KRTDAP	1	CNVR_698	18	46127942	46176270
LAMP1	1	CNVR_532	12	86064733	86688013
LARP4B	1	CNVR_550	13	46435930	46522912
LENG1	1	CNVR_705	18	63175100	63239673
LMO4	1	CNVR_136	3	56635728	56711353
LOC100125913	1	CNVR_306	7	302318	435584
LOC512150	1	CNVR_784	21	20058560	20080310
LOC515694	1	CNVR_434	10	28030117	28053351
LRCH4	1	CNVR_867	25	35912171	36012574
LRIG3	1	CNVR_218	5	54521099	54997923
LRRC14	1	CNVR_560	14	330256	1044777
LRRC24	1	CNVR_560	14	330256	1044777
LRRC40	1	CNVR_143	3	74880847	75012952
LRRC45	1	CNVR_737	19	50787009	50929851
LRRC47	1	CNVR_644	16	49148097	49674031
LRRK2	1	CNVR_212	5	40559187	40689866
LTN1	1	CNVR_4	1	7159731	7202401
LUC7L	1	CNVR_861	25	208098	1769456
LYRM7	1	CNVR_316	7	22521430	23489956
LYST	1	CNVR_904	28	8481056	8554468
LZTS3	1	CNVR_551	13	51842153	52109473
MAEA	1	CNVR_305	6	116669816	117767753
MAF1	1	CNVR_560	14	330256	1044777
MAML2	1	CNVR_594	15	13849616	13923819
MAP2K2	1	CNVR_311	7	19895604	19964975
MAP3K8	1	CNVR_546	13	35224775	35311031
MAP4K3	1	CNVR_467	11	21704025	21762048
MAP7	1	CNVR_405	9	74344115	74447886
MAPK15	1	CNVR_560	14	330256	1044777
MARCH5	1	CNVR_874	26	13723590	13779378
MARK1	1	CNVR_635	16	24076398	24156316
MBNL1	1	CNVR_59	1	115368465	115487178
MBOAT7	1	CNVR_705	18	63175100	63239673
MCAT	1	CNVR_238	5	113908560	113929923
ME2	1	CNVR_858	24	50413316	50464102
MED13L	1	CNVR_681	17	58623706	58824595
MEG8	1	CNVR_801	21	65763116	65921326
METTL2A	1	CNVR_734	19	46862760	47005169
MFSD3	1	CNVR_560	14	330256	1044777
MGC137055	1	CNVR_712	19	9613564	9753707
MGC138914	1	CNVR_704	18	61155737	61266875
MGLL	1	CNVR_816	22	59789766	60710593
MICU1	1	CNVR_910	28	28501081	29240599
MIR10179	1	CNVR_737	19	50787009	50929851
MIR1193	1	CNVR_801	21	65763116	65921326
MIR1197	1	CNVR_801	21	65763116	65921326
MIR11972	1	CNVR_463	11	14734237	15290934
MIR11982	1	CNVR_904	28	8481056	8554468
MIR11993	1	CNVR_305	6	116669816	117767753
MIR11998	1	CNVR_545	13	33798170	33834273
MIR12002A	1	CNVR_230	5	100100898	100409257
MIR12002B	1	CNVR_230	5	100100898	100409257
MIR12019	1	CNVR_870	25	40628353	42056885
MIR12020	1	CNVR_79	2	26314361	26411917
MIR12026-1	1	CNVR_118	2	135903292	136019931
MIR12045	1	CNVR_1	1	1556392	2086121
MIR1260B	1	CNVR_594	15	13849616	13923819
MIR127	1	CNVR_801	21	65763116	65921326
MIR136	1	CNVR_801	21	65763116	65921326
MIR148C	1	CNVR_731	19	38436540	38489966
MIR152	1	CNVR_731	19	38436540	38489966
MIR1839	1	CNVR_560	14	330256	1044777
MIR1842	1	CNVR_861	25	208098	1769456
MIR2284H	1	CNVR_243	5	117061847	117365223
MIR2284Y-5	1	CNVR_110	2	110332803	110471585
MIR2285B-2	1	CNVR_133	3	52255164	52399331
MIR2285CC	1	CNVR_510	12	51382264	51412073
MIR2285O-5	1	CNVR_243	5	117061847	117365223
MIR2285X	1	CNVR_649	16	59589341	59631972
MIR2302	1	CNVR_532	12	86064733	86688013
MIR2308	1	CNVR_560	14	330256	1044777
MIR2317	1	CNVR_610	15	51514220	51644699
MIR2323	1	CNVR_686	17	71355374	73106809
MIR2327	1	CNVR_689	18	13665368	14078470
MIR2382	1	CNVR_861	25	208098	1769456
MIR23B	1	CNVR_362	8	81613969	81655976
MIR24-1	1	CNVR_362	8	81613969	81655976
MIR2423	1	CNVR_198	4	96998183	97277561
MIR2452	1	CNVR_303	6	113950763	115559907
MIR2475	1	CNVR_362	8	81613969	81655976
MIR2482	1	CNVR_411	9	98170529	98202076
MIR27B	1	CNVR_362	8	81613969	81655976
MIR2893	1	CNVR_686	17	71355374	73106809
MIR2903	1	CNVR_399	9	60765441	60813474
MIR296	1	CNVR_554	13	57367650	57558958
MIR299	1	CNVR_801	21	65763116	65921326
MIR299-2	1	CNVR_801	21	65763116	65921326
MIR301A	1	CNVR_713	19	9887071	10148283
MIR323	1	CNVR_801	21	65763116	65921326
MIR329A	1	CNVR_801	21	65763116	65921326
MIR329B	1	CNVR_801	21	65763116	65921326
MIR342	1	CNVR_800	21	65029870	65080143
MIR370	1	CNVR_801	21	65763116	65921326
MIR379	1	CNVR_801	21	65763116	65921326
MIR380	1	CNVR_801	21	65763116	65921326
MIR411A	1	CNVR_801	21	65763116	65921326
MIR411B	1	CNVR_801	21	65763116	65921326
MIR431	1	CNVR_801	21	65763116	65921326
MIR432	1	CNVR_801	21	65763116	65921326
MIR433	1	CNVR_801	21	65763116	65921326
MIR454	1	CNVR_713	19	9887071	10148283
MIR493	1	CNVR_801	21	65763116	65921326
MIR494	1	CNVR_801	21	65763116	65921326
MIR599	1	CNVR_578	14	64678934	65243234
MIR6123	1	CNVR_554	13	57367650	57558958
MIR6501	1	CNVR_1	1	1556392	2086121
MIR6533	1	CNVR_909	28	24340626	25229809
MIR665	1	CNVR_801	21	65763116	65921326
MIR758	1	CNVR_801	21	65763116	65921326
MIR7859	1	CNVR_452	10	85258477	85290340
MIR875	1	CNVR_578	14	64678934	65243234
MIR95	1	CNVR_303	6	113950763	115559907
MIRLET7I	1	CNVR_216	5	50956526	51204033
MLST8	1	CNVR_861	25	208098	1769456
MOSPD3	1	CNVR_867	25	35912171	36012574
MPC2	1	CNVR_120	3	589618	778196
MPP5	1	CNVR_451	10	78515830	79265033
MPZL2	1	CNVR_596	15	28923329	29028800
MPZL3	1	CNVR_596	15	28923329	29028800
MRPL41	1	CNVR_488	11	103219634	106640039
MRPL49	1	CNVR_927	29	43306962	43329844
MRPS36	1	CNVR_749	20	10391115	10500984
MSH4	1	CNVR_140	3	68994261	69057163
MSMB	1	CNVR_914	28	44038721	44071166
MTREX	1	CNVR_758	20	23802929	23863171
MVD	1	CNVR_689	18	13665368	14078470
MYLK2	1	CNVR_555	13	61361508	61444179
N6AMT1	1	CNVR_5	1	7260253	7280774
NAP1L4	1	CNVR_931	29	48646742	51072873
NAPRT	1	CNVR_561	14	1082140	1286160
NDST4	1	CNVR_253	6	9761695	10583779
NDUFS6	1	CNVR_781	20	70604423	71835589
NDUFS7	1	CNVR_331	7	43792866	43820298
NDUFV1	1	CNVR_928	29	45417677	45478834
NDUFV2	1	CNVR_854	24	41383914	41529798
NIT2	1	CNVR_33	1	44571298	44649313
NOL10	1	CNVR_485	11	86989572	87117767
NPSR1	1	CNVR_179	4	62197348	62228844
NR4A2	1	CNVR_88	2	39888509	39910074
NRBF2	1	CNVR_906	28	18916753	19430612
NRBP2	1	CNVR_560	14	330256	1044777
NUDT13	1	CNVR_910	28	28501081	29240599
NUDT8	1	CNVR_928	29	45417677	45478834
NUMA1	1	CNVR_610	15	51514220	51644699
NUSAP1	1	CNVR_436	10	36538466	36803995
NXPH1	1	CNVR_162	4	16887354	17012863
OGDH	1	CNVR_189	4	76717317	76815010
OIP5	1	CNVR_436	10	36538466	36803995
OIT3	1	CNVR_910	28	28501081	29240599
OPALIN	1	CNVR_876	26	17667270	17714604
OPLAH	1	CNVR_560	14	330256	1044777
ORC6	1	CNVR_690	18	14969884	15157858
OSBPL11	1	CNVR_41	1	69979144	70404106
OTP	1	CNVR_420	10	8707331	8842897
PACRG	1	CNVR_411	9	98170529	98202076
PAFAH1B1	1	CNVR_724	19	23517073	23564582
PAG19	1	CNVR_926	29	38641995	38693679
PARM1	1	CNVR_298	6	89886763	89911008
PARN	1	CNVR_865	25	13475146	13533742
PAX3	1	CNVR_110	2	110332803	110471585
PBLD	1	CNVR_909	28	24340626	25229809
PCDHA13	1	CNVR_333	7	51895416	52030052
PCGF3	1	CNVR_305	6	116669816	117767753
PCLAF	1	CNVR_441	10	45411930	45807766
PCOLCE	1	CNVR_867	25	35912171	36012574
PDCD6	1	CNVR_781	20	70604423	71835589
PDE11A	1	CNVR_75	2	19191623	19230960
PDE6B	1	CNVR_305	6	116669816	117767753
PDGFA	1	CNVR_870	25	40628353	42056885
PEG11AS	1	CNVR_801	21	65763116	65921326
PGP	1	CNVR_861	25	208098	1769456
PHLDA2	1	CNVR_931	29	48646742	51072873
PHOSPHO2	1	CNVR_80	2	26533881	26616402
PIGG	1	CNVR_305	6	116669816	117767753
PIK3R1	1	CNVR_751	20	11409646	11453162
PKDCC	1	CNVR_468	11	24474675	24506755
PKN2	1	CNVR_135	3	55075515	55124223
PKP1	1	CNVR_657	16	79672105	79791892
PNISR	1	CNVR_394	9	50321700	50390151
PNPT1	1	CNVR_474	11	38303012	38322480
POLE4	1	CNVR_461	11	9672957	9743288
POLI	1	CNVR_859	24	53687442	53742189
POLK	1	CNVR_419	10	6846956	6989555
POLL	1	CNVR_877	26	22144981	22386818
PPFIA1	1	CNVR_930	29	47269242	47447458
PPM1B	1	CNVR_469	11	25925590	26384861
PPP1R13L	1	CNVR_700	18	53012600	53071278
PPP1R16A	1	CNVR_560	14	330256	1044777
PRKAR1A	1	CNVR_741	19	61701944	61756520
PRKN	1	CNVR_411	9	98170529	98202076
PROX1	1	CNVR_653	16	69471279	69553620
PRR11	1	CNVR_713	19	9887071	10148283
PSTPIP1	1	CNVR_789	21	32036695	32141178
PTGR2	1	CNVR_452	10	85258477	85290340
PTK6	1	CNVR_552	13	53954346	54135002
PTPRC	1	CNVR_656	16	77499096	77612188
PTPRK	1	CNVR_401	9	65885583	66036771
PUF60	1	CNVR_560	14	330256	1044777
PWWP3A	1	CNVR_331	7	43792866	43820298
PYCR3	1	CNVR_561	14	1082140	1286160
R3HDM2	1	CNVR_219	5	56035754	56081838
RAB10	1	CNVR_484	11	73302300	73478626
RAB6A	1	CNVR_611	15	53177461	53218885
RAC3	1	CNVR_737	19	50787009	50929851
RAD18	1	CNVR_807	22	17610020	17708467
RAP1A	1	CNVR_127	3	31593802	31653812
RASA1	1	CNVR_342	7	86947630	86986302
RASSF4	1	CNVR_915	28	44584170	44615642
RCN2	1	CNVR_789	21	32036695	32141178
RECQL4	1	CNVR_560	14	330256	1044777
RNF111	1	CNVR_444	10	51244357	51350146
RNF121	1	CNVR_610	15	51514220	51644699
RNF157	1	CNVR_739	19	55499960	55506254
RNF166	1	CNVR_689	18	13665368	14078470
RNFT1	1	CNVR_715	19	10819756	11045264
RPL37	1	CNVR_761	20	33614197	33711013
RPS5	1	CNVR_707	18	65609903	65814370
RPS6KB1	1	CNVR_715	19	10819756	11045264
RPS9	1	CNVR_705	18	63175100	63239673
RRAGD	1	CNVR_399	9	60765441	60813474
RSRC2	1	CNVR_678	17	52872065	53069851
RTCA	1	CNVR_131	3	42917941	43378710
RTEL1	1	CNVR_552	13	53954346	54135002
RTL1	1	CNVR_801	21	65763116	65921326
RUBCN	1	CNVR_41	1	69979144	70404106
RUFY2	1	CNVR_909	28	24340626	25229809
SAMD3	1	CNVR_402	9	68293784	68313927
SAP30BP	1	CNVR_740	19	55889067	55911397
SCYL2	1	CNVR_223	5	64116108	64230589
SDHA	1	CNVR_781	20	70604423	71835589
SENP7	1	CNVR_35	1	45837138	45869917
SHARPIN	1	CNVR_560	14	330256	1044777
SIAH1	1	CNVR_692	18	16771749	16803994
SKA2	1	CNVR_713	19	9887071	10148283
SLC22A18	1	CNVR_931	29	48646742	51072873
SLC27A5	1	CNVR_707	18	65609903	65814370
SLC4A11	1	CNVR_551	13	51842153	52109473
SLC7A5	1	CNVR_688	18	13303377	13371617
SLIT2	1	CNVR_268	6	39652421	39825526
SMIM1	1	CNVR_644	16	49148097	49674031
SNAI3	1	CNVR_689	18	13665368	14078470
SND1	1	CNVR_196	4	92050350	92129716
SNRPA1	1	CNVR_787	21	29124387	29231528
SPACA7	1	CNVR_532	12	86064733	86688013
SPATA22	1	CNVR_725	19	24160587	24200990
SPECC1L	1	CNVR_686	17	71355374	73106809
SRGAP1	1	CNVR_214	5	49769854	49803392
SRMS	1	CNVR_552	13	53954346	54135002
SRSF11	1	CNVR_143	3	74880847	75012952
ST8SIA1	1	CNVR_224	5	87897883	87923946
STARD3NL	1	CNVR_174	4	50042121	50170138
STK25	1	CNVR_151	3	119893611	120782854
STMN3	1	CNVR_552	13	53954346	54135002
SUCLG2	1	CNVR_810	22	33968386	33996383
SUSD2	1	CNVR_686	17	71355374	73106809
SV2A	1	CNVR_124	3	20706978	20756370
TADA2A	1	CNVR_718	19	13678370	13749514
TAF13	1	CNVR_128	3	34307747	34387819
TARP	1	CNVR_174	4	50042121	50170138
TBCA	1	CNVR_420	10	8707331	8842897
TBCE	1	CNVR_903	28	7978983	8204918
TC2N	1	CNVR_799	21	56486641	56528040
TCAIM	1	CNVR_806	22	16209409	16304198
TEFM	1	CNVR_722	19	18012136	18118339
TEX14	1	CNVR_712	19	9613564	9753707
TEX264	1	CNVR_813	22	49088679	49184065
