Chr	bin	name	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	ID	i.Start	i.End	Frequency	n_Sample	0	1	3	4	Type	Length	Check_gene
14	593	NM_001046139	+	1094230	1099107	1095232	1098819	11	1094230,1095221,1095715,1096877,1097084,1097346,1097582,1097946,1098160,1098449,1098763,	1094319,1095378,1095830,1097006,1097158,1097480,1097647,1098013,1098240,1098549,1099107,	0	TSTA3	cmpl	cmpl	-1,0,2,0,0,2,1,0,1,0,1,	CNVR_561	1082140	1286160	2	2		1	1		Mixed	204021	Has_gene
14	593	NM_001014906	+	1101613	1108734	1101622	1108351	6	1101613,1106478,1106929,1107314,1107820,1108072,	1101719,1106543,1107109,1107527,1107913,1108734,	0	PYCR3	cmpl	cmpl	0,1,0,0,0,0,	CNVR_561	1082140	1286160	2	2		1	1		Mixed	204021	Has_gene
14	593	NM_001289966	+	1113580	1126356	1119204	1126303	10	1113580,1117092,1119204,1122018,1122244,1125190,1125366,1125621,1125955,1126264,	1113874,1117107,1120271,1122139,1122316,1125290,1125467,1125840,1126150,1126356,	0	EEF1D	cmpl	cmpl	-1,-1,0,2,0,0,1,0,0,0,	CNVR_561	1082140	1286160	2	2		1	1		Mixed	204021	Has_gene
14	593	NM_001098857	+	1127504	1130654	1127517	1130606	13	1127504,1127817,1128024,1128317,1128539,1128901,1129180,1129576,1129753,1129916,1130123,1130354,1130543,	1127743,1127945,1128107,1128448,1128655,1129098,1129321,1129661,1129834,1130019,1130263,1130462,1130654,	0	NAPRT	cmpl	cmpl	0,1,0,2,1,0,2,2,0,0,1,0,0,	CNVR_561	1082140	1286160	2	2		1	1		Mixed	204021	Has_gene
14	593	NM_001359976	-	1140709	1145879	1140845	1144715	11	1140709,1141205,1141371,1141958,1142257,1142837,1143149,1143392,1144135,1144501,1145714,	1141085,1141279,1141513,1142134,1142353,1142891,1143252,1143561,1144328,1144719,1145879,	0	GSDMD	cmpl	cmpl	0,1,0,1,1,1,0,2,1,0,-1,	CNVR_561	1082140	1286160	2	2		1	1		Mixed	204021	Has_gene
14	74	NM_001082446	+	1902551	2019964	1938155	2010148	14	1902551,1938126,1944635,1945635,1950784,1951648,1955898,1957304,1957852,1964207,1975323,1979155,2010052,2019834,	1902598,1938243,1944785,1946103,1950862,1951718,1955989,1957379,1957912,1964366,1975396,1979238,2010159,2019964,	0	TSNARE1	cmpl	cmpl	-1,0,1,1,1,1,2,0,0,0,0,1,0,-1,	CNVR_562	2001936	2435470	4	4			4		Gain	433535	Has_gene
14																CNVR_563	18391223	18812033	6	6			6		Gain	420811	Non_gene
14	752	NM_001045925	-	21961032	21989950	21962538	21989813	10	21961032,21964144,21965242,21967514,21968641,21969805,21970835,21978479,21980055,21989750,	21962547,21964216,21965389,21967669,21968698,21969951,21970923,21978585,21980118,21989950,	0	TCEA1	cmpl	cmpl	0,0,0,1,1,2,1,0,0,0,	CNVR_564	21980847	22027926	2	2			2		Gain	47080	Has_gene
14	752	NM_001034688	-	21993403	22010995	21995106	22010970	9	21993403,21997033,21998313,22000324,22001367,22003190,22004756,22009874,22010901,	21995160,21997210,21998415,22000398,22001438,22003238,22004822,22009906,22010995,	0	LYPLA1	cmpl	cmpl	0,0,0,1,2,2,2,0,0,	CNVR_564	21980847	22027926	2	2			2		Gain	47080	Has_gene
14	11	NM_001075445	+	22017577	22023133	22017636	22022197	5	22017577,22018287,22018969,22021302,22021859,	22017747,22018442,22019135,22021426,22023133,	0	MRPL15	cmpl	cmpl	0,0,2,0,1,	CNVR_564	21980847	22027926	2	2			2		Gain	47080	Has_gene
14	1	NM_001102096	-	24946880	25258596	24948970	25258453	10	24946880,24949307,24955803,24978305,24990105,24990186,25005261,25094175,25113529,25258351,	24949007,24949459,24956193,24978386,24990185,24990337,25005543,25094418,25113595,25258596,	0	TOX	cmpl	cmpl	2,0,0,0,1,0,0,0,0,0,	CNVR_565	25111427	25127840	1	1		1			Loss	16414	Has_gene
14	1	NM_001102096	-	24946880	25258596	24948970	25258453	10	24946880,24949307,24955803,24978305,24990105,24990186,25005261,25094175,25113529,25258351,	24949007,24949459,24956193,24978386,24990185,24990337,25005543,25094418,25113595,25258596,	0	TOX	cmpl	cmpl	2,0,0,0,1,0,0,0,0,0,	CNVR_566	25158355	25222766	2	2		2			Loss	64412	Has_gene
14																CNVR_567	25725851	25780871	1	1			1		Gain	55021	Non_gene
14																CNVR_568	39032005	39522512	2	2		2			Loss	490508	Non_gene
14																CNVR_569	40729813	41124123	3	3		1	2		Mixed	394311	Non_gene
14																CNVR_570	49039384	49070135	1	1		1			Loss	30752	Non_gene
14																CNVR_571	51178853	51544378	2	2			2		Gain	365526	Non_gene
14																CNVR_572	51919846	52011701	1	1		1			Loss	91856	Non_gene
14																CNVR_573	52920347	52937019	2	2		2			Loss	16673	Non_gene
14																CNVR_574	53262145	53496927	4	4		4			Loss	234783	Non_gene
14																CNVR_575	53555740	54019701	5	5		2	3		Mixed	463962	Non_gene
14																CNVR_576	58056243	58089515	1	1			1		Gain	33273	Non_gene
14	1074	NM_001037623	-	64216923	64220642	64218304	64219490	4	64216923,64218987,64219429,64220570,	64218327,64219080,64219498,64220642,	0	POLR2K	cmpl	cmpl	1,1,0,-1,	CNVR_577	64205475	64235532	2	2			2		Gain	30058	Has_gene
14	1079	NR_031223	+	64795359	64795436	64795436	64795436	1	64795359,	64795436,	0	MIR875	unk	unk	-1,	CNVR_578	64678934	65243234	4	4		4			Loss	564301	Has_gene
14	1079	NR_031134	+	64795491	64795586	64795586	64795586	1	64795491,	64795586,	0	MIR599	unk	unk	-1,	CNVR_578	64678934	65243234	4	4		4			Loss	564301	Has_gene
14																CNVR_579	75956030	76005515	31	31	5	26			Loss	49486	Non_gene
14																CNVR_580	76800429	76937650	3	3		2	1		Mixed	137222	Non_gene
14	147	NM_001077932	-	77667493	78496157	77668455	78133281	9	77667493,77716945,77736089,77759817,77771417,77808893,77842488,78133025,78496061,	77668473,77717118,77736203,77759981,77771465,77808926,77842564,78133304,78496157,	0	RALYL	cmpl	cmpl	0,1,1,2,2,2,1,0,-1,	CNVR_581	78020352	78235444	4	4		1	3		Mixed	215093	Has_gene
14																CNVR_582	79210961	79273581	2	2			2		Gain	62621	Non_gene
14																CNVR_583	79971404	80071180	1	1			1		Gain	99777	Non_gene
14																CNVR_584	80520573	80559335	1	1		1			Loss	38763	Non_gene
14	150	NM_001205657	-	81263985	81276602	81264364	81276602	9	81263985,81265515,81266803,81267167,81267719,81269966,81271329,81273895,81276432,	81264473,81265664,81266958,81267220,81267858,81270057,81271464,81274064,81276602,	0	DSCC1	cmpl	cmpl	2,0,1,2,1,0,0,2,0,	CNVR_585	81274613	81441475	1	1		1			Loss	166863	Has_gene
14	150	NM_001102312	+	81286836	81402413	81286906	81402080	9	81286836,81332224,81333489,81363888,81390073,81392498,81397879,81400468,81402050,	81286995,81332403,81333613,81364067,81390259,81392633,81397950,81400573,81402413,	0	DEPTOR	cmpl	cmpl	0,2,1,2,1,1,1,0,0,	CNVR_585	81274613	81441475	1	1		1			Loss	166863	Has_gene
14																CNVR_586	82213343	82247268	1	1			1		Gain	33926	Non_gene
15																CNVR_587	221717	585378	4	4		2	2		Mixed	363662	Non_gene
15	9	NM_001079604	-	1888732	2497034	1889883	2496402	11	1888732,1891214,1903439,1905359,1912778,1950577,2000061,2239491,2494967,2496314,2496986,	1889916,1891325,1903544,1905527,1912937,1950631,2000246,2239731,2495126,2496486,2497034,	0	GRIA4	cmpl	cmpl	0,0,0,0,0,0,1,1,1,0,-1,	CNVR_588	2325557	2350566	9	9			9		Gain	25010	Has_gene
15																CNVR_589	2989352	3146028	5	5		5			Loss	156677	Non_gene
15	633	NM_001035293	-	6392612	6406143	6393104	6405910	8	6392612,6393411,6393722,6398416,6401196,6403129,6404848,6405057,	6393298,6393453,6393977,6398659,6401245,6403208,6404948,6406143,	0	BIRC3	cmpl	cmpl	1,1,1,1,0,2,1,0,	CNVR_590	6287730	6431790	3	3		1	2		Mixed	144061	Has_gene
15																CNVR_591	10732718	10936002	3	3		2	1		Mixed	203285	Non_gene
15																CNVR_592	11144666	11428390	6	6		3	3		Mixed	283725	Non_gene
15																CNVR_593	11668637	11788887	4	4		1	3		Mixed	120251	Non_gene
15	690	NM_001046094	+	13851989	13883572	13857422	13883377	10	13851989,13852358,13854288,13857408,13858593,13868853,13870376,13873574,13879321,13883308,	13852063,13852539,13854372,13858124,13858825,13868937,13870501,13873745,13879507,13883572,	0	CCDC82	cmpl	cmpl	-1,-1,-1,0,0,1,1,0,0,0,	CNVR_594	13849616	13923819	1	1		1			Loss	74204	Has_gene
15	86	NM_001098050	+	13888036	14289610	13888253	14287297	5	13888036,14157098,14270865,14280957,14286278,	13888772,14158631,14271069,14281069,14289610,	0	MAML2	cmpl	cmpl	0,0,0,0,1,	CNVR_594	13849616	13923819	1	1		1			Loss	74204	Has_gene
15	690	NR_107718	-	13888622	13888722	13888722	13888722	1	13888622,	13888722,	0	MIR1260B	unk	unk	-1,	CNVR_594	13849616	13923819	1	1		1			Loss	74204	Has_gene
15	92	NM_001075749	-	20275873	20359908	20278237	20343581	14	20275873,20279886,20286113,20288259,20303430,20319343,20320322,20321552,20321897,20330238,20331046,20335685,20343569,20359733,	20278402,20280129,20286206,20288420,20303561,20319507,20320419,20321699,20321981,20330513,20331142,20335769,20343643,20359908,	0	RDX	cmpl	cmpl	0,0,0,1,2,0,2,2,2,0,0,0,0,-1,	CNVR_595	20276441	20424163	2	2		2			Loss	147723	Has_gene
15	805	NM_001098051	-	28913767	28940892	28916571	28940855	6	28913767,28919368,28921213,28923652,28927351,28940782,	28916598,28919429,28921379,28923863,28927518,28940892,	0	MPZL3	cmpl	cmpl	0,2,1,0,1,0,	CNVR_596	28923329	29028800	1	1			1		Gain	105472	Has_gene
15	805	NM_001015673	-	28942898	28953445	28945711	28953204	6	28942898,28945700,28948643,28951221,28951890,28953146,	28944098,28945775,28948791,28951432,28952057,28953445,	0	MPZL2	cmpl	cmpl	-1,2,1,0,1,0,	CNVR_596	28923329	29028800	1	1			1		Gain	105472	Has_gene
15	806	NM_174011	+	29004580	29015195	29004797	29014585	8	29004580,29004737,29006943,29011721,29012164,29013230,29013741,29014528,	29004625,29004846,29006961,29011739,29012386,29013398,29013788,29015195,	0	CD3E	cmpl	cmpl	-1,0,1,1,1,1,1,0,	CNVR_596	28923329	29028800	1	1			1		Gain	105472	Has_gene
15	806	NM_001034033	-	29019460	29023621	29020403	29023591	5	29019460,29020716,29021030,29021582,29023536,	29020469,29020760,29021162,29021792,29023621,	0	CD3D	cmpl	cmpl	0,1,1,1,0,	CNVR_596	28923329	29028800	1	1			1		Gain	105472	Has_gene
15	806	NM_001040472	+	29025581	29037074	29025649	29032726	7	29025581,29029136,29029861,29030628,29031855,29032675,29036562,	29025710,29029160,29030077,29030760,29031899,29032743,29037074,	0	CD3G	cmpl	cmpl	0,1,1,1,1,0,-1,	CNVR_596	28923329	29028800	1	1			1		Gain	105472	Has_gene
15	12	NM_174214	+	29270705	29548145	29545932	29547772	7	29270705,29536778,29545902,29546482,29546803,29547183,29547635,	29270760,29536789,29546008,29546617,29546942,29547254,29548145,	0	UPK2	cmpl	cmpl	-1,-1,0,1,1,2,1,	CNVR_597	29345173	29458564	1	1			1		Gain	113392	Has_gene
15	809	NM_001143867	-	29361062	29392143	29366408	29388833	14	29361062,29366401,29366983,29369308,29370650,29371768,29372335,29374364,29375620,29376637,29384610,29385569,29388633,29392076,	29365376,29366584,29367085,29369372,29370767,29371897,29372458,29374459,29375767,29376767,29384715,29385633,29389103,29392143,	0	DDX6	cmpl	cmpl	-1,1,1,0,0,0,0,1,1,0,0,2,0,-1,	CNVR_597	29345173	29458564	1	1			1		Gain	113392	Has_gene
15	874	NM_001076267	+	37890377	37915013	37890382	37914037	4	37890377,37898595,37911260,37913861,	37890607,37898737,37911590,37915013,	0	CYP2R1	cmpl	cmpl	0,0,1,1,	CNVR_598	37889488	37988924	2	2		2			Loss	99437	Has_gene
15																CNVR_599	44574405	44616946	1	1			1		Gain	42542	Non_gene
15																CNVR_600	44643305	44671060	1	1			1		Gain	27756	Non_gene
15																CNVR_601	44878753	44939293	1	1		1			Loss	60541	Non_gene
15																CNVR_602	45854304	45902669	1	1			1		Gain	48366	Non_gene
15	938	NM_001075293	+	46277368	46278812	46277915	46278597	3	46277368,46277873,46278258,	46277559,46277942,46278812,	0	LOC506989	cmpl	cmpl	-1,0,0,	CNVR_603	46190128	46354274	2	2			2		Gain	164147	Has_gene
15																CNVR_604	47217590	47377734	16	16			16		Gain	160145	Non_gene
15																CNVR_605	47438725	47491314	1	1			1		Gain	52590	Non_gene
15	954	NM_001014913	+	48388422	48389834	48388422	48389834	3	48388422,48388639,48389705,	48388514,48388862,48389834,	0	HBE2	cmpl	cmpl	0,2,0,	CNVR_606	48371261	48467282	1	1		1			Loss	96022	Has_gene
15	954	NM_001014902	+	48412407	48414038	48412462	48413900	3	48412407,48412969,48413771,	48412548,48413192,48414038,	0	HBG	cmpl	cmpl	0,2,0,	CNVR_606	48371261	48467282	1	1		1			Loss	96022	Has_gene
15																CNVR_607	49043365	49104529	1	1			1		Gain	61165	Non_gene
15																CNVR_608	49593727	49642755	2	2			2		Gain	49029	Non_gene
15																CNVR_609	49994423	50032210	1	1			1		Gain	37788	Non_gene
15	978	NM_174477	-	51515408	51553384	51515408	51549466	23	51515408,51516695,51518330,51518530,51519221,51520448,51521766,51522016,51525276,51526576,51527800,51529633,51532695,51533661,51534489,51535847,51538796,51539208,51544282,51545934,51547184,51549421,51553113,	51515800,51516825,51518409,51518658,51519414,51520541,51521929,51522217,51525451,51526741,51528013,51530353,51532741,51533770,51534617,51535920,51538969,51539294,51544461,51546090,51547326,51549593,51553384,	0	TRPC2	cmpl	cmpl	1,0,2,0,2,2,1,1,0,0,0,0,2,1,2,1,2,0,1,1,0,0,-1,	CNVR_610	51514220	51644699	1	1		1			Loss	130480	Has_gene
15	978	NR_031100	-	51545545	51545617	51545617	51545617	1	51545545,	51545617,	0	MIR2317	unk	unk	-1,	CNVR_610	51514220	51644699	1	1		1			Loss	130480	Has_gene
15	978	NM_001102245	+	51553792	51636956	51553867	51636721	8	51553792,51590731,51612431,51616066,51619004,51634343,51635119,51636600,	51553872,51590873,51612586,51616174,51619125,51634477,51635221,51636956,	0	RNF121	cmpl	cmpl	0,2,0,2,2,0,2,2,	CNVR_610	51514220	51644699	1	1		1			Loss	130480	Has_gene
15	979	NM_001205746	-	51642589	51678777	51643264	51673834	28	51642589,51643596,51643919,51644185,51644705,51645421,51646593,51648093,51648352,51648653,51650090,51651570,51652059,51653399,51654059,51655607,51656827,51657201,51657396,51657796,51658486,51659850,51661221,51662004,51663386,51668460,51673792,51678641,	51643276,51643815,51644033,51644362,51644842,51645650,51646840,51648251,51648571,51648791,51650159,51651612,51653366,51654058,51655459,51655730,51656968,51657319,51657514,51657954,51658607,51659938,51661302,51662087,51663466,51668546,51673866,51678777,	0	NUMA1	cmpl	cmpl	0,0,0,0,1,0,2,0,0,0,0,0,1,2,0,0,0,2,1,2,1,0,0,1,2,0,0,-1,	CNVR_610	51514220	51644699	1	1		1			Loss	130480	Has_gene
15	123	NM_001193115	-	53150634	53241473	53153514	53240987	8	53150634,53154575,53173998,53182103,53184159,53185656,53198948,53240917,	53153579,53154642,53174092,53182215,53184265,53185710,53199007,53241473,	0	RAB6A	cmpl	cmpl	1,0,2,1,0,0,1,0,	CNVR_611	53177461	53218885	1	1		1			Loss	41425	Has_gene
15																CNVR_612	56836949	56947464	3	3		3			Loss	110516	Non_gene
15																CNVR_613	61839149	61855683	1	1			1		Gain	16535	Non_gene
15	132	NM_001038684	+	62296510	62553953	62296545	62553683	10	62296510,62304105,62331730,62361703,62378959,62397902,62402500,62417806,62420928,62553551,	62296768,62304141,62331852,62361832,62379099,62397987,62402689,62417915,62421035,62553953,	0	ELP4	cmpl	cmpl	0,1,1,0,0,2,0,0,1,0,	CNVR_614	62419747	62468802	1	1		1			Loss	49056	Has_gene
15																CNVR_615	68244402	68298144	1	1			1		Gain	53743	Non_gene
15																CNVR_616	69759035	69984268	2	2		1	1		Mixed	225234	Non_gene
15																CNVR_617	70224365	70517949	6	6		5	1		Mixed	293585	Non_gene
15																CNVR_618	71627906	71688173	1	1			1		Gain	60268	Non_gene
15	1145	NM_001144083	+	73423822	73450600	73423962	73449923	14	73423822,73432915,73434163,73434720,73435313,73437347,73437980,73439181,73440433,73442313,73443245,73445027,73445608,73449900,	73424031,73433077,73434257,73434786,73435465,73437554,73438085,73439271,73440615,73442407,73443302,73445104,73445745,73450600,	0	API5	cmpl	cmpl	0,0,0,1,1,0,0,0,0,2,0,0,2,1,	CNVR_619	73422749	73494231	1	1			1		Gain	71483	Has_gene
15	143	NM_001205309	+	73461155	73588094	73461155	73587080	24	73461155,73485480,73492439,73493252,73493593,73498928,73499570,73500151,73501737,73503455,73505366,73507016,73507288,73508621,73508835,73516736,73548145,73548928,73555614,73557830,73558911,73583373,73584946,73586948,	73461314,73485570,73492609,73493364,73493725,73499038,73499715,73500291,73501898,73503568,73505513,73507132,73507454,73508699,73509060,73516923,73548405,73549082,73555735,73557990,73558995,73583493,73585090,73588094,	0	TTC17	cmpl	cmpl	0,0,0,2,0,0,2,0,2,1,0,0,2,0,0,0,1,0,1,2,0,0,0,0,	CNVR_619	73422749	73494231	1	1			1		Gain	71483	Has_gene
15																CNVR_620	73590486	73647677	1	1		1			Loss	57192	Non_gene
15																CNVR_621	78804694	78852525	2	2		1	1		Mixed	47832	Non_gene
15																CNVR_622	78985623	79575418	93	85	3	35	55		Mixed	589796	Non_gene
15																CNVR_623	79721442	79806748	6	6		4	2		Mixed	85307	Non_gene
15																CNVR_624	80200073	80224913	1	1			1		Gain	24841	Non_gene
15																CNVR_625	82499664	82572418	1	1		1			Loss	72755	Non_gene
15																CNVR_626	83996173	84260383	11	11		6	5		Mixed	264211	Non_gene
16																CNVR_627	5680582	5965231	12	12	1	11			Loss	284650	Non_gene
16	78	NM_001105027	-	6028270	6067687	6028484	6067612	7	6028270,6029116,6039074,6044114,6060193,6060793,6067554,	6028681,6029299,6039248,6044324,6060370,6060982,6067687,	0	LOC790886	cmpl	cmpl	1,1,1,1,1,1,0,	CNVR_628	6000309	6196805	4	4			4		Gain	196497	Has_gene
16																CNVR_629	7766369	7869522	5	5		2	3		Mixed	103154	Non_gene
16																CNVR_630	8762686	8870689	4	4		4			Loss	108004	Non_gene
16																CNVR_631	10254850	10354010	1	1		1			Loss	99161	Non_gene
16																CNVR_632	10819641	10851355	1	1			1		Gain	31715	Non_gene
16																CNVR_633	14274292	14908704	45	43	29	7	9		Mixed	634413	Non_gene
16																CNVR_634	16152108	16244500	1	1		1			Loss	92393	Non_gene
16	11	NM_001192275	+	24017130	24156596	24017214	24154831	18	24017130,24096691,24098155,24110455,24111634,24115431,24120049,24125997,24126321,24131689,24132824,24135920,24136379,24140074,24141625,24144256,24150603,24154476,	24017265,24096895,24098209,24110504,24111700,24115502,24120106,24126234,24126441,24131789,24132937,24136074,24136573,24140175,24141790,24144508,24150648,24156596,	0	MARK1	cmpl	cmpl	0,0,0,0,1,1,0,0,0,0,1,0,1,0,2,2,2,2,	CNVR_635	24076398	24156316	1	1		1			Loss	79919	Has_gene
16																CNVR_636	25107818	25118197	1	1			1		Gain	10380	Non_gene
16	98	NM_001038161	+	26296511	26506759	26458475	26506563	8	26296511,26431176,26458458,26495195,26502388,26503659,26504156,26506426,	26296606,26431249,26458984,26495225,26502512,26503787,26504254,26506759,	0	DISP1	cmpl	cmpl	-1,-1,0,2,2,0,2,1,	CNVR_637	26388857	26461264	1	1		1			Loss	72408	Has_gene
16	795	NM_001034338	+	27529033	27543276	27529114	27543106	5	27529033,27532560,27537766,27539876,27543078,	27529183,27532629,27537879,27540017,27543276,	0	CNIH4	cmpl	cmpl	0,0,0,2,2,	CNVR_638	27526973	27568525	1	1		1			Loss	41553	Has_gene
16	795	NM_001077059	-	27556057	27589474	27556756	27589474	13	27556057,27559589,27563280,27563681,27564047,27566089,27569327,27575340,27579165,27580738,27583569,27589188,27589393,	27556782,27559775,27563410,27563760,27564193,27566209,27569468,27575479,27579322,27580836,27583706,27589293,27589474,	0	WDR26	cmpl	cmpl	1,1,0,2,0,0,0,2,1,2,0,0,0,	CNVR_638	27526973	27568525	1	1		1			Loss	41553	Has_gene
16																CNVR_639	28154457	28321010	2	2		2			Loss	166554	Non_gene
16	101	NM_001192937	-	29958178	30250777	29958785	30250515	36	29958178,29959558,29961973,29969998,29970784,29973836,29976381,29978440,29980262,29981190,29983491,29984873,29985702,29988223,29991151,30014093,30016538,30018168,30018724,30022017,30034427,30040267,30054576,30054946,30060934,30073730,30084571,30087829,30088463,30090611,30103128,30123668,30140253,30153497,30197299,30250337,	29958917,29959716,29962091,29970116,29970908,29973921,29976479,29979034,29980325,29981407,29983573,29985013,29985839,29988329,29991235,30014170,30016630,30018317,30018830,30022142,30034533,30040515,30054687,30055189,30061068,30073853,30084738,30087909,30088712,30090812,30103222,30123817,30140349,30153581,30197391,30250777,	0	CDC42BPA	cmpl	cmpl	0,1,0,2,1,0,1,1,1,0,2,0,1,0,0,1,2,0,2,0,2,0,0,0,1,1,2,0,0,0,2,0,0,0,1,0,	CNVR_640	30213147	30505468	1	1		1			Loss	292322	Has_gene
16	817	NM_001192036	+	30427602	30506676	30427602	30505121	35	30427602,30433896,30437413,30443160,30445098,30446616,30448044,30449990,30450208,30450807,30451725,30458123,30459276,30460530,30461331,30462299,30463931,30464211,30465128,30465820,30476196,30476421,30477220,30477827,30478308,30482014,30483648,30484531,30489822,30491872,30492929,30494641,30500992,30502183,30504931,	30427723,30434150,30437594,30443368,30445215,30446701,30448195,30450123,30450390,30450869,30451854,30458214,30459366,30460671,30461436,30462393,30464055,30464268,30465275,30466008,30476341,30476553,30477371,30477978,30478416,30482207,30483852,30484946,30489946,30491970,30493138,30496475,30501126,30502266,30506676,	0	AHCTF1	cmpl	cmpl	0,1,0,1,2,2,0,1,2,1,0,0,1,1,1,1,2,0,0,0,2,0,0,1,2,2,0,0,1,2,1,0,1,0,2,	CNVR_640	30213147	30505468	1	1		1			Loss	292322	Has_gene
16	104	NM_001167809	+	32767320	32799777	32767421	32798695	13	32767320,32781456,32782366,32784365,32785283,32785623,32786753,32789532,32790862,32792175,32793531,32797155,32798642,	32767604,32781559,32782435,32784416,32785350,32785731,32786835,32789659,32791017,32792300,32793629,32797305,32799777,	0	ADSS	cmpl	cmpl	0,0,1,1,1,2,2,0,1,0,2,1,1,	CNVR_641	32754885	32852344	1	1		1			Loss	97460	Has_gene
16	835	NM_001077054	-	32802304	32838399	32802347	32829207	5	32802304,32813058,32819895,32829151,32838312,	32802439,32813231,32819991,32829220,32838399,	0	C16H1orf100	cmpl	cmpl	1,2,2,0,-1,	CNVR_641	32754885	32852344	1	1		1			Loss	97460	Has_gene
16	1	NM_001191309	+	33368078	33633753	33368119	33633458	13	33368078,33496285,33526283,33531993,33543638,33551738,33552261,33576449,33583687,33594225,33601596,33626375,33633372,	33368165,33496411,33526395,33532138,33543770,33551804,33552330,33576572,33583816,33594440,33601684,33626478,33633753,	0	AKT3	cmpl	cmpl	0,1,1,2,0,0,0,0,0,0,2,0,1,	CNVR_642	33331779	33584654	6	6		6			Loss	252876	Has_gene
16	112	NM_174180	+	41110222	41160245	41111139	41159809	7	41110222,41111080,41148428,41149205,41149673,41155572,41159724,	41110730,41111334,41148572,41149325,41149912,41155698,41160245,	0	DHRS3	cmpl	cmpl	-1,0,0,0,0,2,2,	CNVR_643	41147381	41217175	1	1		1			Loss	69795	Has_gene
16	112	NM_001192767	-	41205338	41473842	41208285	41473842	68	41205338,41210870,41221342,41263707,41266873,41304620,41305956,41318437,41320747,41321795,41324795,41325918,41328802,41331078,41332383,41339921,41347743,41348776,41353969,41357023,41361529,41363377,41363812,41365704,41369394,41369692,41372297,41373377,41375602,41376806,41382792,41385422,41388150,41390364,41393600,41394203,41395610,41398255,41399522,41405815,41407690,41407981,41410724,41415711,41421631,41426809,41428493,41430748,41433193,41435445,41436711,41440459,41444070,41445628,41446235,41447142,41448483,41449696,41450034,41452276,41453558,41454049,41455410,41458968,41461895,41462069,41464612,41473745,	41208417,41211111,41221474,41263903,41267006,41304788,41306091,41318586,41320844,41321945,41324945,41326035,41328982,41331187,41332547,41340030,41347979,41348900,41354145,41357154,41361672,41363504,41364004,41365952,41369605,41369843,41372345,41373513,41375755,41376912,41382915,41385563,41388240,41390571,41393675,41394414,41395766,41398389,41399788,41406028,41407803,41408153,41410935,41415934,41421814,41426990,41428620,41430839,41434225,41435597,41438925,41440592,41444201,41445799,41446311,41447273,41448663,41449898,41450136,41452445,41453659,41454220,41455515,41459085,41461976,41462260,41464690,41473842,	0	VPS13D	cmpl	cmpl	0,2,2,1,0,0,0,1,0,0,0,0,0,2,0,2,0,2,0,1,2,1,1,2,1,0,0,2,2,1,1,1,1,1,1,0,0,1,2,2,0,2,1,0,0,2,1,0,0,1,1,0,1,1,0,1,1,0,0,2,0,0,0,0,0,1,1,0,	CNVR_643	41147381	41217175	1	1		1			Loss	69795	Has_gene
16	960	NM_001079790	+	49205614	49211521	49205679	49211037	4	49205614,49209162,49210029,49210923,	49205694,49209273,49210503,49211521,	0	C16H1orf174	cmpl	cmpl	0,0,0,0,	CNVR_644	49148097	49674031	4	4		4			Loss	525935	Has_gene
16	960	NM_001035109	-	49213743	49228095	49214740	49227984	7	49213743,49219346,49220717,49222001,49222852,49225870,49227861,	49214975,49219447,49220888,49222081,49223041,49225997,49228095,	0	DFFB	cmpl	cmpl	2,0,0,1,1,0,0,	CNVR_644	49148097	49674031	4	4		4			Loss	525935	Has_gene
16	960	NR_030869	+	49235904	49235979	49235979	49235979	1	49235904,	49235979,	0	MIR2320	unk	unk	-1,	CNVR_644	49148097	49674031	4	4		4			Loss	525935	Has_gene
16	14	NM_001102298	+	49273660	49284794	49273666	49283190	8	49273660,49280134,49281284,49281286,49281954,49282368,49282709,49282941,	49274284,49280587,49281286,49281400,49282070,49282471,49282799,49284794,	0	LRRC47	cmpl	cmpl	0,0,0,0,0,2,0,0,	CNVR_644	49148097	49674031	4	4		4			Loss	525935	Has_gene
16	961	NM_001163727	-	49286550	49290320	49287334	49287828	4	49286550,49287715,49289845,49290263,	49287461,49287842,49289970,49290320,	0	SMIM1	cmpl	cmpl	2,0,-1,-1,	CNVR_644	49148097	49674031	4	4		4			Loss	525935	Has_gene
16	120	NM_001193006	+	49406251	49418225	49406302	49418039	12	49406251,49410076,49410714,49412909,49413942,49414709,49415100,49415310,49416342,49417095,49417560,49417896,	49406371,49410229,49410831,49412982,49414046,49414796,49415235,49415388,49416442,49417221,49417752,49418225,	0	WRAP73	cmpl	cmpl	0,0,0,0,1,0,0,0,0,1,1,1,	CNVR_644	49148097	49674031	4	4		4			Loss	525935	Has_gene
16	962	NM_001076418	-	49419777	49422661	49420096	49422622	5	49419777,49420926,49421944,49422198,49422415,	49420291,49421080,49422121,49422290,49422661,	0	TPRG1L	cmpl	cmpl	0,2,2,0,0,	CNVR_644	49148097	49674031	4	4		4			Loss	525935	Has_gene
16	962	NR_031182	+	49472682	49472776	49472776	49472776	1	49472682,	49472776,	0	MIR551A	unk	unk	-1,	CNVR_644	49148097	49674031	4	4		4			Loss	525935	Has_gene
