Chr	bin	name	strand	g_Start	g_End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	Sample_ID	CNV_Start	CNV_End	CNV_Value	CNV_Conf	Comment	Empty	Length	Check_gene
19	790	NM_001040519	-	26969999	26972223	26970221	26971866	4	26969999,26970471,26970676,26971643,	26970384,26970556,26970841,26972223,	0	CLDN7	cmpl	cmpl	2,1,1,0,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	790	NM_174604	+	26984017	26989772	26984208	26988857	11	26984017,26985516,26985742,26986003,26986251,26986462,26986711,26987086,26987341,26987902,26988653,	26984241,26985633,26985915,26986128,26986367,26986625,26986899,26987191,26987443,26988106,26989772,	0	SLC2A4	cmpl	cmpl	0,0,0,2,1,0,1,0,0,0,0,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	790	NM_001098126	-	26990216	26996221	26990739	26996169	9	26990216,26990705,26991212,26991653,26991927,26992790,26993721,26995178,26995892,	26990609,26990790,26991390,26991757,26992212,26992880,26993755,26995242,26996221,	0	YBX2	cmpl	cmpl	-1,0,2,0,0,0,2,1,0,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	791	NM_001003658	+	27015708	27020478	27017714	27019669	6	27015708,27017693,27019051,27019379,27019606,27019837,	27015826,27017879,27019156,27019511,27019680,27020478,	0	EIF5A	cmpl	cmpl	-1,0,0,0,0,-1,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	791	NM_001075774	-	27020663	27023287	27020758	27023003	11	27020663,27021015,27021195,27021373,27021555,27021900,27022062,27022293,27022480,27022909,27023263,	27020842,27021111,27021275,27021463,27021709,27021983,27022142,27022406,27022590,27023072,27023287,	0	GPS2	cmpl	cmpl	0,0,1,1,0,1,2,0,1,0,-1,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	791	NM_001192661	-	27023547	27035375	27024041	27035375	29	27023547,27024805,27025053,27025316,27025570,27025770,27025997,27026528,27027239,27027599,27027842,27028038,27028366,27028941,27029166,27029647,27029838,27030005,27030290,27030575,27030950,27031350,27031764,27032572,27032749,27033033,27033476,27033736,27035093,	27024246,27024971,27025166,27025461,27025678,27025858,27026177,27026687,27027404,27027761,27027941,27028263,27028512,27029073,27029336,27029726,27029915,27030204,27030453,27030661,27031132,27031615,27031837,27032661,27032861,27033332,27033542,27034181,27035375,	0	NEURL4	cmpl	cmpl	2,1,2,1,1,0,0,0,0,0,0,0,1,1,2,1,2,1,0,1,2,1,0,1,0,1,1,0,0,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	791	NM_001103234	+	27040224	27051870	27040411	27051788	22	27040224,27040998,27044495,27044779,27044915,27045207,27045520,27045668,27045865,27046032,27047304,27047441,27047828,27048042,27048837,27049030,27049224,27049973,27050675,27050867,27051327,27051687,	27040464,27041056,27044615,27044833,27044974,27045391,27045565,27045764,27045940,27046142,27047356,27047542,27047952,27048254,27048907,27049125,27049397,27050158,27050785,27050978,27051377,27051870,	0	ACAP1	cmpl	cmpl	0,2,0,0,0,2,0,0,0,0,2,0,2,0,2,0,2,1,0,2,2,1,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	791	NM_001035421	+	27052599	27055358	27053319	27054018	1	27052599,	27055358,	0	KCTD11	cmpl	cmpl	0,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	791	NM_001367291	+	27054971	27057600	27055619	27057039	8	27054971,27055574,27056014,27056265,27056447,27056600,27056796,27057011,	27055058,27055788,27056071,27056346,27056468,27056681,27056884,27057600,	0	TMEM95	cmpl	cmpl	-1,0,1,1,1,1,1,2,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	791	NM_001046053	-	27073599	27078136	27074225	27077705	8	27073599,27074476,27076259,27076402,27076696,27077018,27077175,27077698,	27074282,27074638,27076401,27076422,27076917,27077061,27077435,27078136,	0	PLSCR3	cmpl	cmpl	0,0,2,0,1,0,1,0,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	791	NM_001045957	-	27081976	27083126	27082091	27083097	4	27081976,27082338,27082672,27083012,	27082235,27082419,27082704,27083126,	0	TMEM256	cmpl	cmpl	0,0,1,0,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	791	NM_001191242	+	27087313	27098969	27087313	27096923	7	27087313,27091431,27093513,27093837,27094141,27094688,27096049,	27087770,27091482,27093663,27094023,27094334,27095285,27098969,	0	NLGN2	cmpl	cmpl	0,1,1,1,1,2,2,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	791	NM_001079586	+	27099425	27100768	27099492	27100734	3	27099425,27099735,27099994,	27099636,27099793,27100768,	0	SPEM1	cmpl	cmpl	0,0,1,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	791	NM_001075344	+	27112306	27114382	27112742	27114368	3	27112306,27112722,27113043,	27112407,27112956,27114382,	0	TMEM102	cmpl	cmpl	-1,0,1,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	791	NM_001192939	+	27116486	27120472	27116486	27119916	5	27116486,27118336,27118644,27119373,27119845,	27116679,27118447,27118748,27119572,27120472,	0	FGF11	cmpl	cmpl	0,1,1,0,1,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	791	NM_174516	+	27121938	27131139	27121972	27130179	11	27121938,27122118,27122833,27123356,27123569,27124029,27124630,27127895,27128608,27129140,27130038,	27122033,27122258,27122878,27123466,27123678,27124177,27124840,27128119,27128790,27129288,27131139,	0	CHRNB1	cmpl	cmpl	0,1,0,0,2,0,1,1,0,2,0,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	98	NM_001206898	-	27131780	27138098	27134394	27138098	2	27131780,27137025,	27136351,27138098,	0	ZBTB4	cmpl	cmpl	2,0,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	792	NM_001101095	+	27148723	27150325	27149019	27149669	3	27148723,27149538,27149570,	27149537,27149569,27150325,	0	SLC35G6	cmpl	cmpl	0,2,0,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	792	NM_001206313	+	27151657	27171768	27151657	27171342	29	27151657,27158497,27158750,27158991,27159331,27159925,27160183,27160574,27161180,27161398,27162422,27162716,27163073,27163315,27163647,27164287,27164840,27165106,27165297,27166604,27166969,27167510,27168423,27168617,27169020,27169376,27169672,27169933,27170185,	27151750,27158630,27158887,27159165,27159613,27160087,27160404,27160707,27161305,27161609,27162632,27162885,27163168,27163519,27163870,27164471,27165012,27165212,27165503,27166829,27167216,27167611,27168528,27168800,27169224,27169563,27169786,27170083,27171768,	0	POLR2A	cmpl	cmpl	0,0,1,0,0,0,0,2,0,2,0,0,1,0,0,1,2,0,1,0,0,1,0,0,0,0,1,1,1,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	793	NM_001205143	+	27283306	27291150	27283386	27290670	7	27283306,27283692,27284274,27284991,27285128,27290099,27290418,	27283545,27283740,27284347,27285045,27285164,27290224,27291150,	0	TNFSF12	cmpl	cmpl	0,0,0,1,1,1,0,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	793	NM_001034647	+	27292077	27294941	27292360	27294199	6	27292077,27292972,27293183,27293374,27293703,27294089,	27292618,27293051,27293231,27293493,27293842,27294941,	0	TNFSF13	cmpl	cmpl	0,0,1,1,0,1,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	793	NM_001191374	+	27296718	27304661	27296718	27304228	10	27296718,27299768,27300098,27300591,27300867,27301324,27303077,27303399,27303604,27304117,	27297433,27300008,27300210,27300739,27300915,27301402,27303215,27303483,27303655,27304661,	0	SENP3	cmpl	cmpl	0,1,1,2,0,0,0,0,0,0,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	793	NM_001034228	+	27305543	27311552	27305557	27311034	11	27305543,27306963,27307428,27308023,27309100,27309598,27309870,27310096,27310354,27310702,27310889,	27305580,27307012,27307561,27308163,27309269,27309708,27310014,27310234,27310444,27310782,27311552,	0	EIF4A1	cmpl	cmpl	0,2,0,1,0,1,0,0,0,0,2,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	793	NM_001045902	+	27312057	27314107	27312151	27313927	6	27312057,27312278,27312903,27313142,27313327,27313793,	27312200,27312739,27313023,27313215,27313498,27314107,	0	CD68	cmpl	cmpl	0,1,0,0,1,1,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	793	NM_001075179	+	27315831	27319227	27315836	27318647	7	27315831,27317075,27317329,27317798,27318002,27318280,27318524,	27315939,27317141,27317462,27317884,27318121,27318391,27319227,	0	MPDU1	cmpl	cmpl	0,1,1,2,1,0,0,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	793	NM_001192075	-	27319234	27321042	27319449	27320804	2	27319234,27320271,	27319618,27321042,	0	SOX15	cmpl	cmpl	2,0,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	793	NM_001206289	-	27322353	27335891	27322959	27335525	17	27322353,27323386,27323630,27323821,27324109,27324512,27325022,27325338,27325768,27326124,27327654,27328236,27328566,27328830,27329300,27329737,27335444,	27323055,27323487,27323726,27324022,27324307,27324735,27325109,27325448,27325847,27326295,27327771,27328330,27328715,27328902,27329394,27329790,27335891,	0	FXR2	cmpl	cmpl	0,1,1,1,1,0,0,1,0,0,0,2,0,0,2,0,0,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	793	NM_203323	-	27344311	27345970	27344521	27345702	6	27344311,27344823,27344990,27345192,27345412,27345636,	27344689,27344864,27345092,27345276,27345464,27345970,	0	SAT2	cmpl	cmpl	0,1,1,1,0,0,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	793	NM_001098858	+	27346146	27350672	27347049	27350653	10	27346146,27346952,27347318,27347407,27348193,27348854,27349253,27349529,27350047,27350504,	27346274,27347157,27347407,27347410,27348382,27349016,27349413,27349666,27350255,27350672,	0	SHBG	cmpl	cmpl	-1,0,0,0,0,0,0,1,0,1,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	793	NM_174677	+	27364744	27369048	27364748	27368999	8	27364744,27366664,27367140,27367346,27367783,27368628,27368834,27368963,	27364860,27366793,27367245,27367552,27367840,27368727,27368959,27369048,	0	ATP1B2	cmpl	cmpl	0,1,1,1,0,0,0,0,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	793	NM_174201	-	27376070	27388416	27376930	27380486	11	27376070,27377602,27378143,27378301,27378767,27379099,27379292,27379912,27380255,27380412,27388304,	27377012,27377709,27378217,27378438,27378877,27379212,27379479,27380167,27380277,27380514,27388416,	0	TP53	cmpl	cmpl	2,0,1,2,0,1,0,0,2,0,-1,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	99	NM_001035073	+	27389504	27401320	27389647	27401305	10	27389504,27390203,27390563,27398764,27399052,27399250,27400152,27400561,27400811,27401058,	27390051,27390302,27390675,27398853,27399143,27399383,27400361,27400665,27400946,27401320,	0	WRAP53	cmpl	cmpl	0,2,2,0,2,0,1,0,2,2,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	794	NM_001206283	+	27403078	27409148	27403452	27407338	5	27403078,27405731,27406188,27406391,27406928,	27403574,27406024,27406281,27406496,27409148,	0	EFNB3	cmpl	cmpl	0,2,1,1,1,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
19	794	NM_001191249	+	27416680	27523393	27416680	27523236	85	27416680,27421493,27424859,27432708,27433487,27433772,27435770,27440298,27440932,27441348,27442548,27454493,27455428,27455840,27456374,27456758,27457538,27460392,27460701,27461165,27461726,27463409,27463672,27464752,27465049,27465221,27466073,27468693,27469128,27469554,27469983,27470392,27470986,27471189,27471901,27473076,27473546,27474328,27482643,27483068,27483397,27484054,27484281,27486662,27486990,27487356,27487707,27489027,27489798,27490185,27490405,27490690,27491184,27491532,27491942,27493351,27493594,27495859,27496290,27496573,27497525,27497809,27504228,27505199,27505461,27505683,27505892,27506284,27506617,27506923,27507145,27508792,27511981,27512366,27512639,27513053,27520321,27520668,27521032,27521342,27521621,27522221,27522503,27522762,27523081,	27416837,27421555,27425030,27432937,27433598,27434011,27435962,27440504,27441062,27441531,27442763,27454640,27455585,27456080,27456563,27456906,27457731,27460593,27460858,27461340,27461890,27463571,27463776,27464909,27465132,27465402,27466212,27468911,27469230,27469680,27470094,27470581,27471090,27471379,27472082,27473204,27473699,27474454,27482862,27483186,27483534,27484192,27484440,27486815,27487082,27487555,27487932,27489132,27489987,27490271,27490536,27490840,27491352,27491693,27492082,27493484,27493734,27496070,27496407,27496715,27497695,27497926,27504393,27505325,27505610,27505750,27506043,27506433,27506751,27507068,27507345,27508919,27512168,27512515,27512823,27513244,27520513,27520853,27521261,27521494,27521736,27522398,27522578,27522913,27523393,	0	DNAH2	cmpl	cmpl	0,1,0,0,1,1,0,0,2,0,0,2,2,0,0,0,1,2,2,0,1,0,0,2,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,1,1,1,0,2,0,2,0,0,1,0,0,0,0,2,0,1,0,2,0,2,0,1,0,1,0,0,2,0,2,0,0,0,1,	201094560059_R02C01	26942729	27421507	3	40.32636			478779	Has_gene
23	780	NM_001012681	-	25583725	25589185	25583742	25589147	5	25583725,25583797,25583814,25584662,25589065,	25583796,25583809,25584219,25584911,25589185,	0	BOLA-DQA2	cmpl	cmpl	0,0,0,1,0,	201094560059_R02C01	25574900	25708712	3	59.14184			133813	Has_gene
23	780	NM_001012676	+	25607506	25620857	25607584	25620339	5	25607506,25609389,25617018,25617670,25620325,	25607693,25609659,25617300,25617781,25620857,	0	BOLA-DQB	cmpl	cmpl	0,1,1,1,1,	201094560059_R02C01	25574900	25708712	3	59.14184			133813	Has_gene
23	780	NM_001012675	-	25636851	25643877	25637347	25643813	5	25636851,25637327,25637739,25640078,25643731,	25637156,25637502,25638021,25640327,25643877,	0	BOLA-DQA5	cmpl	cmpl	-1,1,1,1,0,	201094560059_R02C01	25574900	25708712	3	59.14184			133813	Has_gene
23	780	NM_001034668	+	25672686	25680507	25672737	25680159	5	25672686,25674091,25678287,25679068,25680145,	25672846,25674361,25678569,25679179,25680507,	0	BLA-DQB	cmpl	cmpl	0,1,1,1,1,	201094560059_R02C01	25574900	25708712	3	59.14184			133813	Has_gene
23	781	NM_001319889	-	25691258	25695296	25691726	25695249	5	25691258,25691707,25692122,25692851,25695167,	25691556,25691881,25692404,25693100,25695296,	0	LOC100848815	cmpl	cmpl	-1,1,1,1,0,	201094560059_R02C01	25574900	25708712	3	59.14184			133813	Has_gene
23	794	NM_001083442	+	27480849	27494223	27480856	27494110	21	27480849,27482768,27483290,27483501,27484858,27485041,27485329,27486780,27486948,27487313,27487637,27488198,27488545,27491820,27492156,27492362,27492577,27492872,27493047,27493259,27493988,	27480893,27482817,27483364,27483580,27484958,27485167,27485390,27486865,27487032,27487549,27487737,27488291,27488648,27492071,27492251,27492466,27492651,27492943,27493142,27493344,27494223,	0	SLC44A4	cmpl	cmpl	0,1,2,1,2,0,0,1,2,2,1,2,2,0,2,1,0,2,1,0,1,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	794	NM_001083642	+	27494529	27498491	27494633	27497986	6	27494529,27495222,27496113,27497063,27497423,27497759,	27494792,27495415,27496376,27497246,27497646,27498491,	0	NEU1	cmpl	cmpl	0,0,1,0,0,1,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	794	NM_203322	-	27520316	27522790	27520653	27522579	1	27520316,	27522790,	0	HSPA1A	cmpl	cmpl	0,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	99	NM_001167895	+	27523224	27527208	27524939	27526865	2	27523224,27524926,	27523265,27527208,	0	HSPA1L	cmpl	cmpl	-1,0,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	795	NM_001101177	+	27528401	27533359	27528602	27533018	5	27528401,27529205,27532580,27532723,27532892,	27528605,27529273,27532611,27532783,27533359,	0	LSM2	cmpl	cmpl	0,0,2,0,0,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	795	NM_001075206	+	27546398	27555715	27546890	27555322	17	27546398,27546875,27547446,27548226,27548932,27549504,27549814,27551737,27552124,27552592,27553252,27553504,27553759,27554164,27554543,27554871,27555148,	27546589,27547124,27547728,27548323,27549043,27549700,27549984,27551850,27552241,27552778,27553385,27553657,27553852,27554466,27554683,27555046,27555715,	0	VWA7	cmpl	cmpl	-1,0,0,0,1,1,2,1,0,0,0,1,1,1,0,2,0,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	795	NM_001082467	-	27555735	27558048	27556265	27557792	5	27555735,27556449,27556718,27557310,27557678,	27556361,27556539,27556814,27557451,27558048,	0	SAPCD1	cmpl	cmpl	0,0,0,0,0,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	795	NM_001205499	-	27558175	27578112	27558313	27571478	25	27558175,27558647,27558874,27559194,27559532,27559958,27560515,27560747,27561152,27561464,27561778,27562048,27562420,27564297,27564476,27567547,27568351,27568759,27569050,27569342,27570169,27570416,27570946,27571340,27578061,	27558425,27558721,27559012,27559338,27559610,27560108,27560642,27560937,27561240,27561545,27561888,27562121,27562549,27564360,27564615,27567593,27568434,27568795,27569160,27569464,27570232,27570497,27571070,27571491,27578112,	0	MSH5	cmpl	cmpl	2,0,0,0,0,0,2,1,0,0,1,0,0,0,2,1,2,2,0,1,1,1,0,0,-1,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	795	NM_001015608	+	27575644	27581237	27575817	27581007	6	27575644,27578274,27578573,27578855,27579397,27580845,	27575856,27578384,27578699,27578962,27579579,27581237,	0	CLIC1	cmpl	cmpl	0,0,2,2,1,0,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	795	NM_001034704	+	27581608	27585129	27582690	27584931	7	27581608,27582624,27583101,27583326,27583564,27584474,27584814,	27581780,27582987,27583201,27583400,27583684,27584624,27585129,	0	DDAH2	cmpl	cmpl	-1,0,0,1,0,0,0,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	795	NM_001078081	-	27585429	27588663	27586980	27588651	6	27585429,27587179,27587389,27587797,27588063,27588587,	27587054,27587278,27587430,27587888,27588399,27588663,	0	MPIG6B	cmpl	cmpl	1,1,2,1,1,0,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	795	NM_001077856	+	27589913	27592589	27589967	27592138	3	27589913,27591359,27591923,	27590019,27591470,27592589,	0	LY6G6C	cmpl	cmpl	0,1,1,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	795	NM_001081520	+	27596706	27598649	27596967	27598284	4	27596706,27596898,27597718,27597985,	27596757,27597019,27597844,27598649,	0	LY6G6E	cmpl	cmpl	-1,0,1,1,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	795	NM_001076194	-	27599986	27602913	27600220	27602886	6	27599986,27600380,27600589,27601656,27602004,27602828,	27600245,27600447,27600745,27601920,27602334,27602913,	0	LY6G6F	cmpl	cmpl	2,1,1,1,1,0,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	795	NM_001075605	+	27605740	27618021	27605770	27617779	20	27605740,27606881,27607653,27607967,27610433,27612131,27612390,27613849,27614072,27614481,27614969,27615454,27615983,27616322,27616724,27616930,27617119,27617280,27617474,27617695,	27605902,27606938,27607720,27608054,27610519,27612205,27612513,27613964,27614174,27614545,27615019,27615578,27616088,27616386,27616781,27616993,27617196,27617379,27617521,27618021,	0	ABHD16A	cmpl	cmpl	0,0,0,1,1,0,2,2,0,0,1,0,1,1,2,2,2,1,1,0,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	795	NM_001192202	-	27627265	27628945	27627932	27628945	3	27627265,27628626,27628887,	27628336,27628755,27628945,	0	LY6G5B	cmpl	cmpl	1,1,0,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	795	NM_001046454	-	27629813	27633780	27629953	27633055	7	27629813,27630506,27630843,27631367,27632164,27632983,27633665,	27630044,27630696,27630919,27631483,27632267,27633066,27633780,	0	CSNK2B	cmpl	cmpl	2,1,0,1,0,0,-1,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	795	NM_001076468	+	27634119	27637416	27635597	27637235	4	27634119,27634868,27635515,27636790,	27634331,27635085,27636208,27637416,	0	GPANK1	cmpl	cmpl	-1,-1,0,2,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	795	NM_001101267	+	27639808	27641451	27639810	27640704	1	27639808,	27641451,	0	C23H6orf47	cmpl	cmpl	0,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	795	NM_001034257	-	27641577	27643685	27641688	27643600	6	27641577,27642104,27642400,27642592,27642953,27643486,	27641714,27642203,27642499,27642666,27643108,27643685,	0	APOM	cmpl	cmpl	1,1,1,2,0,0,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	99	NM_001075366	+	27645740	27656958	27646669	27656872	25	27645740,27646656,27647789,27648020,27648452,27648670,27649295,27650054,27650799,27651207,27651815,27652233,27652455,27652665,27653669,27654114,27654469,27654654,27654846,27655128,27655377,27655545,27655772,27656344,27656776,	27646004,27646777,27647907,27648217,27648506,27648745,27649534,27650184,27650997,27651460,27651893,27652346,27652543,27652949,27653967,27654284,27654523,27654757,27654971,27655275,27655437,27655689,27655880,27656491,27656958,	0	BAG6	cmpl	cmpl	-1,0,0,1,0,0,0,2,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	796	NM_001205557	-	27657893	27672944	27658083	27670978	31	27657893,27658340,27658528,27658736,27659086,27659266,27659636,27659889,27660174,27660361,27660642,27661067,27661253,27661621,27661928,27662692,27664754,27665342,27665860,27666495,27667380,27667707,27668229,27668511,27668774,27669078,27669557,27669721,27670191,27670866,27672836,	27658224,27658431,27658623,27658949,27659185,27659477,27659719,27660057,27660246,27660502,27660876,27661153,27661383,27661752,27662200,27664561,27664965,27665640,27666051,27666970,27667597,27667798,27668372,27668591,27668926,27669222,27669630,27669821,27670369,27671041,27672944,	0	PRRC2A	cmpl	cmpl	0,2,0,0,0,2,0,0,0,0,0,1,0,1,2,2,1,0,1,0,2,1,2,0,1,1,0,2,1,0,-1,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	796	NM_001040524	+	27673262	27706072	27703756	27706005	6	27673262,27673962,27703742,27705202,27705717,27705958,	27673525,27674052,27703799,27705547,27705825,27706072,	0	NCR3	cmpl	cmpl	-1,-1,0,1,1,1,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	796	NM_173985	-	27685446	27687723	27685568	27687624	6	27685446,27685960,27686475,27687189,27687363,27687599,	27685653,27686123,27686517,27687256,27687425,27687723,	0	AIF1	cmpl	cmpl	2,1,1,0,1,0,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	796	NM_173966	-	27716170	27718943	27716970	27718750	4	27716170,27717707,27717939,27718564,	27717392,27717755,27717988,27718943,	0	TNF	cmpl	cmpl	1,1,0,0,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	796	NM_001013401	-	27720175	27721739	27720812	27721726	3	27720175,27721437,27721630,	27721225,27721543,27721739,	0	LTA	cmpl	cmpl	1,0,0,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	796	NM_001015597	-	27732885	27742916	27733074	27742834	4	27732885,27733788,27742105,27742777,	27733664,27734010,27742382,27742916,	0	NFKBIL1	cmpl	cmpl	1,1,0,0,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	796	NM_001075664	+	27743848	27746136	27743919	27745090	3	27743848,27744288,27744916,	27744001,27744389,27746136,	0	ATP6V1G2	cmpl	cmpl	0,1,0,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	796	NM_001033629	+	27748192	27758989	27749577	27758786	11	27748192,27749447,27750998,27751406,27753337,27754624,27756975,27757800,27758011,27758298,27758769,	27748228,27749788,27751126,27751499,27753521,27754743,27757107,27757910,27758156,27758446,27758989,	0	DDX39B	cmpl	cmpl	-1,0,1,0,0,1,0,0,2,0,1,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	796	NM_001076983	+	27782315	27786324	27782338	27785833	14	27782315,27782654,27782953,27783269,27783292,27783419,27783538,27784446,27784618,27784784,27784877,27785636,27785816,27786010,	27782411,27782945,27782990,27783287,27783418,27783536,27783548,27784614,27784667,27784877,27784888,27785669,27785863,27786324,	0	MGC126945	cmpl	cmpl	0,1,1,0,1,0,0,1,0,1,2,1,1,-1,	201094560059_R02C01	27494111	27795168	3	42.95397			301058	Has_gene
23	103	NM_174508	-	31585190	31591478	31586242	31591420	7	31585190,31587320,31587453,31587984,31588977,31590614,31591341,	31586916,31587347,31587474,31588134,31589259,31590962,31591478,	0	BTN1A1	cmpl	cmpl	1,1,1,1,1,1,0,	201094560059_R02C01	31580954	31945721	3	47.78275			364768	Has_gene
23	827	NM_001101066	+	31730228	31733886	31730286	31730952	1	31730228,	31733886,	0	HIST1H1D	cmpl	cmpl	0,	201094560059_R02C01	31580954	31945721	3	47.78275			364768	Has_gene
23	827	NM_001098989	-	31769993	31771607	31770922	31771555	1	31769993,	31771607,	0	HIST1H1E	cmpl	cmpl	0,	201094560059_R02C01	31580954	31945721	3	47.78275			364768	Has_gene
23	827	NM_001099724	+	31774496	31775289	31774524	31774836	1	31774496,	31775289,	0	LOC617875	cmpl	cmpl	0,	201094560059_R02C01	31580954	31945721	3	47.78275			364768	Has_gene
23	827	NM_001046246	-	31794110	31795097	31794640	31795021	2	31794110,31794631,	31794325,31795097,	0	HIST1H2BD	cmpl	cmpl	-1,0,	201094560059_R02C01	31580954	31945721	3	47.78275			364768	Has_gene
23	827	NM_001205596	-	31818804	31828988	31828544	31828937	2	31818804,31828429,	31818967,31828988,	0	HIST1H2AC	cmpl	cmpl	-1,0,	201094560059_R02C01	31580954	31945721	3	47.78275			364768	Has_gene
23	827	NR_107804	-	31828920	31829004	31829004	31829004	1	31828920,	31829004,	0	MIR6531	unk	unk	-1,	201094560059_R02C01	31580954	31945721	3	47.78275			364768	Has_gene
23	828	NM_001012399	-	31857129	31864242	31857163	31864179	6	31857129,31858183,31858429,31859802,31860531,31864103,	31857204,31858297,31858705,31860102,31860795,31864242,	0	HFE	cmpl	cmpl	1,1,1,1,1,0,	201094560059_R02C01	31580954	31945721	3	47.78275			364768	Has_gene
23	828	NM_001083425	+	31876342	31877997	31876386	31877028	1	31876342,	31877997,	0	HIST1H1C	cmpl	cmpl	0,	201094560059_R02C01	31580954	31945721	3	47.78275			364768	Has_gene
23	828	NM_173880	+	31904188	31905695	31904226	31904538	1	31904188,	31905695,	0	H4	cmpl	cmpl	0,	201094560059_R02C01	31580954	31945721	3	47.78275			364768	Has_gene
23	828	NM_001034574	-	31932361	31947250	31932507	31945543	8	31932361,31938773,31938981,31939987,31942003,31945144,31946886,31947200,	31933028,31938886,31939004,31940218,31942099,31945688,31946922,31947250,	0	TRIM38	cmpl	cmpl	1,2,0,0,0,0,-1,-1,	201094560059_R02C01	31580954	31945721	3	47.78275			364768	Has_gene
