name2	Frequency	ID	Chr	CNVR_Start	CNVR_End
KLF12	2	CNVR_509	12	48651266	48790568
KLF15	2	CNVR_838	22	59789766	60710593
KLHDC1	5	CNVR_439	10	42661079	42869573
KLHDC2	5	CNVR_439	10	42661079	42869573
KLHL22	5	CNVR_697	17	71355374	73155293
KLHL23	2	CNVR_74	2	26533881	26616402
KLRF1	1	CNVR_221	5	100100898	100409257
KMT2E	1	CNVR_164	4	46212366	46311240
KNTC1	1	CNVR_689	17	52872065	53069851
KRT7	1	CNVR_202	5	27670995	27685526
KRT78	1	CNVR_201	5	27040938	27114028
KRT79	1	CNVR_201	5	27040938	27114028
KRT8	1	CNVR_201	5	27040938	27114028
KRTDAP	1	CNVR_711	18	46127942	46176270
LAMP1	1	CNVR_531	12	86064733	86688013
LAP3	2	CNVR_254	6	37136794	37145522
LARP4B	1	CNVR_549	13	46435930	46522912
LCORL	3	CNVR_256	6	37403224	37536990
LENG1	1	CNVR_719	18	63175100	63239673
LETM1	2	CNVR_296	6	116669816	117767753
LFNG	2	CNVR_889	25	40583579	42056885
LHX3	3	CNVR_489	11	103219634	106640039
LMF1	5	CNVR_879	25	208098	1769456
LMF2	3	CNVR_235	5	118094837	120071585
LMNB1	2	CNVR_310	7	27125730	27164197
LMO3	2	CNVR_217	5	89124173	93490294
LMO4	1	CNVR_128	3	56635728	56711353
LMOD1	4	CNVR_667	16	80366462	80863910
LOC100125776	1	CNVR_606	15	45962744	46354274
LOC100125913	1	CNVR_297	7	302318	435584
LOC100125949	1	CNVR_834	22	48907762	49184065
LOC100297192	1	CNVR_697	17	71355374	73155293
LOC100848815	101	CNVR_845	23	25560755	25730370
LOC506989	3	CNVR_606	15	45962744	46354274
LOC511617	5	CNVR_193	4	112837075	113089385
LOC512150	1	CNVR_807	21	20058560	20080310
LOC512440	1	CNVR_806	21	19657415	19765895
LOC512672	1	CNVR_850	23	28501615	28560191
LOC515694	1	CNVR_433	10	28030117	28053351
LOC516108	5	CNVR_879	25	208098	1769456
LOC522763	10	CNVR_806	21	19657415	19765895
LOC530354	1	CNVR_606	15	45962744	46354274
LOC531152	3	CNVR_697	17	71355374	73155293
LOC534155	4	CNVR_357	8	101535908	101914044
LOC536190	3	CNVR_270	6	61752222	66011429
LOC538060	18	CNVR_61	1	157665979	157775990
LOC616942	17	CNVR_849	23	27998654	28085043
LOC617875	5	CNVR_855	23	31580954	31945721
LOC618633	1	CNVR_806	21	19657415	19765895
LOC618803	1	CNVR_607	15	47192222	47491314
LOC781494	1	CNVR_806	21	19657415	19765895
LOC782061	34	CNVR_548	13	43322783	43433183
LOC786948	7	CNVR_879	25	208098	1769456
LOC787518	2	CNVR_214	5	57723436	59953158
LOC788615	2	CNVR_214	5	57723436	59953158
LOC790886	4	CNVR_633	16	6000309	6196805
LPCAT1	4	CNVR_800	20	70604423	71835589
LRAT	1	CNVR_668	17	737443	2766673
LRCH4	1	CNVR_886	25	35847022	36012574
LRFN5	1	CNVR_818	21	49609843	54445195
LRIG3	6	CNVR_212	5	51397786	55263686
LRPAP1	2	CNVR_294	6	113950763	115559907
LRRC14	1	CNVR_562	14	330256	1044777
LRRC24	1	CNVR_562	14	330256	1044777
LRRC39	3	CNVR_123	3	42917941	43378710
LRRC40	1	CNVR_135	3	74880847	75012952
LRRC45	2	CNVR_751	19	50787009	50929851
LRRC47	1	CNVR_652	16	49148097	49674031
LRRIQ1	2	CNVR_200	5	14819458	14878496
LRRIQ3	1	CNVR_134	3	69516299	74015041
LRRK2	1	CNVR_205	5	40559187	40689866
LRRTM3	2	CNVR_930	28	20251683	24082828
LSM2	1	CNVR_848	23	27494111	27795168
LSP1	4	CNVR_954	29	48646742	51072873
LTA	1	CNVR_848	23	27494111	27795168
LTN1	1	CNVR_4	1	7159731	7202401
LUC7L	1	CNVR_879	25	208098	1769456
LUZP2	1	CNVR_943	29	19098109	21974417
LY6G5B	1	CNVR_848	23	27494111	27795168
LY6G6C	1	CNVR_848	23	27494111	27795168
LY6G6E	1	CNVR_848	23	27494111	27795168
LY6G6F	1	CNVR_848	23	27494111	27795168
LYPLA1	2	CNVR_566	14	21980847	22027926
LYRM7	1	CNVR_307	7	22521430	23489956
LYST	1	CNVR_926	28	8481056	8554468
LZTR1	6	CNVR_697	17	71355374	73155293
LZTS2	2	CNVR_898	26	21840164	21919481
LZTS3	1	CNVR_550	13	51842153	52109473
MAD1L1	4	CNVR_889	25	40583579	42056885
MAEA	1	CNVR_296	6	116669816	117767753
MAF1	1	CNVR_562	14	330256	1044777
MAFK	5	CNVR_889	25	40583579	42056885
MAK16	1	CNVR_916	27	27374693	32180839
MAMDC4	14	CNVR_489	11	103219634	106640039
MAML2	1	CNVR_596	15	13849616	13923819
MAP2K1	2	CNVR_422	10	13219798	13290512
MAP2K2	1	CNVR_302	7	19895604	19964975
MAP3K8	1	CNVR_545	13	35224775	35311031
MAP4K3	1	CNVR_467	11	21704025	21762048
MAP7	1	CNVR_399	9	74344115	74447886
MAP9	1	CNVR_668	17	737443	2766673
MAPK1	6	CNVR_697	17	71355374	73155293
MAPK11	4	CNVR_235	5	118094837	120071585
MAPK12	4	CNVR_235	5	118094837	120071585
MAPK15	1	CNVR_562	14	330256	1044777
MAPK8IP2	3	CNVR_235	5	118094837	120071585
MAPK8IP3	6	CNVR_879	25	208098	1769456
MARCH5	1	CNVR_895	26	13723590	13779378
MARK1	1	CNVR_642	16	24076398	24156316
MBNL1	1	CNVR_52	1	115368465	115487178
MBOAT7	1	CNVR_719	18	63175100	63239673
MCAT	1	CNVR_229	5	113908560	113929923
MCRIP2	5	CNVR_879	25	208098	1769456
MCU	2	CNVR_932	28	28501081	29240599
ME2	1	CNVR_874	24	50413316	50464102
MED13L	1	CNVR_692	17	58623706	58824595
MED15	7	CNVR_697	17	71355374	73155293
MED22	14	CNVR_489	11	103219634	106640039
MEG8	1	CNVR_822	21	65763116	65921326
METRN	8	CNVR_879	25	208098	1769456
METTL26	4	CNVR_879	25	208098	1769456
METTL2A	1	CNVR_748	19	46862760	47005169
METTL5	2	CNVR_74	2	26533881	26616402
MFF	4	CNVR_105	2	115474795	115512459
MFSD14A	3	CNVR_123	3	42917941	43378710
MFSD3	1	CNVR_562	14	330256	1044777
MGC126945	1	CNVR_848	23	27494111	27795168
MGC137055	1	CNVR_726	19	9613564	9753707
MGC138914	1	CNVR_717	18	61155737	61266875
MGLL	1	CNVR_838	22	59789766	60710593
MICALL2	5	CNVR_889	25	40583579	42056885
MICU1	1	CNVR_932	28	28501081	29240599
MIER3	5	CNVR_773	20	22272974	22305514
MIOX	3	CNVR_235	5	118094837	120071585
MIR1-1	4	CNVR_554	13	54341978	54892952
MIR10164	3	CNVR_752	19	52105919	52254545
MIR10179	1	CNVR_751	19	50787009	50929851
MIR1193	1	CNVR_822	21	65763116	65921326
MIR1197	1	CNVR_822	21	65763116	65921326
MIR11972	1	CNVR_463	11	14734237	15290934
MIR11977	1	CNVR_718	18	61330975	61495099
MIR11980	2	CNVR_889	25	40583579	42056885
MIR11982	1	CNVR_926	28	8481056	8554468
MIR11993	1	CNVR_296	6	116669816	117767753
MIR11998	1	CNVR_544	13	33798170	33834273
MIR12002A	1	CNVR_221	5	100100898	100409257
MIR12002B	2	CNVR_221	5	100100898	100409257
MIR12014	7	CNVR_489	11	103219634	106640039
MIR12015	9	CNVR_800	20	70604423	71835589
MIR12018	2	CNVR_307	7	22521430	23489956
MIR12019	1	CNVR_889	25	40583579	42056885
MIR12020	1	CNVR_73	2	26314361	26411917
MIR12026-1	1	CNVR_110	2	135903292	136019931
MIR12029	2	CNVR_889	25	40583579	42056885
MIR12033	1	CNVR_852	23	29108839	29325564
MIR12045	1	CNVR_1	1	1556392	2086121
MIR1225	4	CNVR_879	25	208098	1769456
MIR124B	4	CNVR_554	13	54341978	54892952
MIR126	5	CNVR_489	11	103219634	106640039
MIR1260B	1	CNVR_596	15	13849616	13923819
MIR127	1	CNVR_822	21	65763116	65921326
MIR1306	25	CNVR_697	17	71355374	73155293
MIR130B	6	CNVR_697	17	71355374	73155293
MIR133A-1	4	CNVR_554	13	54341978	54892952
MIR133C	4	CNVR_554	13	54341978	54892952
MIR136	1	CNVR_822	21	65763116	65921326
MIR148C	1	CNVR_745	19	38436540	38489966
MIR152	1	CNVR_745	19	38436540	38489966
MIR1777A	2	CNVR_294	6	113950763	115559907
MIR1839	1	CNVR_562	14	330256	1044777
MIR1842	1	CNVR_879	25	208098	1769456
MIR185	25	CNVR_697	17	71355374	73155293
MIR210	3	CNVR_954	29	48646742	51072873
MIR2284H	1	CNVR_234	5	117061847	117365223
MIR2284Y-5	1	CNVR_101	2	110332803	110471585
MIR2284Z-1	2	CNVR_419	10	9143166	9354675
MIR2284Z-6	1	CNVR_217	5	89124173	93490294
MIR2285AG	2	CNVR_927	28	9798692	12499570
MIR2285B-2	1	CNVR_125	3	52255164	52399331
MIR2285BL	2	CNVR_927	28	9798692	12499570
MIR2285BS	2	CNVR_1	1	1556392	2086121
MIR2285CC	1	CNVR_512	12	51382264	51412073
MIR2285DJ	1	CNVR_534	13	10297467	10395756
MIR2285J-1	1	CNVR_668	17	737443	2766673
MIR2285O-5	1	CNVR_234	5	117061847	117365223
MIR2285W	1	CNVR_76	2	28138222	29743773
MIR2285X	1	CNVR_657	16	59589341	59631972
MIR2285Y	1	CNVR_217	5	89124173	93490294
MIR2302	1	CNVR_531	12	86064733	86688013
MIR2306	2	CNVR_554	13	54341978	54892952
MIR2308	1	CNVR_562	14	330256	1044777
MIR2309	2	CNVR_562	14	330256	1044777
MIR2317	1	CNVR_612	15	51514220	51644699
MIR2320	2	CNVR_652	16	49148097	49674031
MIR2323	1	CNVR_697	17	71355374	73155293
MIR2327	1	CNVR_701	18	13665368	14078470
MIR2346	4	CNVR_751	19	50787009	50929851
MIR2353	21	CNVR_75	2	27318294	27979992
MIR2360	2	CNVR_781	20	36817457	37273408
MIR2365	1	CNVR_818	21	49609843	54445195
MIR2382	1	CNVR_879	25	208098	1769456
MIR2389	2	CNVR_889	25	40583579	42056885
MIR23B	1	CNVR_352	8	81613969	81655976
MIR24-1	1	CNVR_352	8	81613969	81655976
MIR2409	4	CNVR_954	29	48646742	51072873
MIR2410	2	CNVR_954	29	48646742	51072873
MIR2417	1	CNVR_335	7	102857357	106478723
MIR2423	1	CNVR_188	4	96998183	97277561
MIR2439	2	CNVR_228	5	111781297	111914115
MIR2444	1	CNVR_243	6	13669075	14620918
MIR2449	5	CNVR_296	6	116669816	117767753
MIR2452	1	CNVR_294	6	113950763	115559907
MIR2462	1	CNVR_329	7	75588817	80423038
MIR2475	1	CNVR_352	8	81613969	81655976
MIR2482	1	CNVR_409	9	98170529	98202076
MIR27B	1	CNVR_352	8	81613969	81655976
MIR2893	1	CNVR_697	17	71355374	73155293
MIR2894	2	CNVR_235	5	118094837	120071585
MIR2903	1	CNVR_393	9	60765441	60813474
MIR296	1	CNVR_555	13	57367650	57558958
MIR299	1	CNVR_822	21	65763116	65921326
MIR299-2	1	CNVR_822	21	65763116	65921326
MIR301A	1	CNVR_727	19	9887071	10148283
MIR301B	6	CNVR_697	17	71355374	73155293
MIR323	1	CNVR_822	21	65763116	65921326
MIR329A	1	CNVR_822	21	65763116	65921326
MIR329B	1	CNVR_822	21	65763116	65921326
MIR339A	2	CNVR_889	25	40583579	42056885
MIR342	1	CNVR_821	21	65029870	65080143
MIR370	1	CNVR_822	21	65763116	65921326
MIR379	1	CNVR_822	21	65763116	65921326
MIR380	1	CNVR_822	21	65763116	65921326
MIR383	1	CNVR_914	27	20207643	23270710
MIR411A	1	CNVR_822	21	65763116	65921326
MIR411B	1	CNVR_822	21	65763116	65921326
MIR431	1	CNVR_822	21	65763116	65921326
MIR432	1	CNVR_822	21	65763116	65921326
MIR433	1	CNVR_822	21	65763116	65921326
MIR454	1	CNVR_727	19	9887071	10148283
MIR483	4	CNVR_954	29	48646742	51072873
MIR493	1	CNVR_822	21	65763116	65921326
MIR494	1	CNVR_822	21	65763116	65921326
MIR551A	3	CNVR_652	16	49148097	49674031
MIR582	2	CNVR_770	20	19517625	19626594
MIR599	1	CNVR_577	14	64678934	65243234
MIR6123	1	CNVR_555	13	57367650	57558958
MIR6501	1	CNVR_1	1	1556392	2086121
MIR6517	5	CNVR_439	10	42661079	42869573
MIR6531	4	CNVR_855	23	31580954	31945721
MIR6533	1	CNVR_931	28	24340626	25229809
MIR665	1	CNVR_822	21	65763116	65921326
MIR758	1	CNVR_822	21	65763116	65921326
MIR7859	1	CNVR_452	10	85258477	85290340
MIR8549	2	CNVR_329	7	75588817	80423038
MIR875	1	CNVR_577	14	64678934	65243234
MIR95	1	CNVR_294	6	113950763	115559907
MIRLET7I	1	CNVR_211	5	50956526	51204033
MKLN1	2	CNVR_187	4	95067685	95166666
MLC1	2	CNVR_235	5	118094837	120071585
MLPH	1	CNVR_144	3	116992159	117042174
MLST8	1	CNVR_879	25	208098	1769456
MMACHC	2	CNVR_140	3	100277178	100601230
MMRN1	1	CNVR_250	6	30915027	35042532
MOB2	3	CNVR_954	29	48646742	51072873
MOSPD3	1	CNVR_886	25	35847022	36012574
MPC2	1	CNVR_112	3	589618	778196
MPDU1	3	CNVR_740	19	26942729	27421507
MPIG6B	1	CNVR_848	23	27494111	27795168
MPP5	1	CNVR_451	10	78515830	79265033
MPZL2	1	CNVR_599	15	28923329	29028800
MPZL3	1	CNVR_599	15	28923329	29028800
MRGBP	4	CNVR_554	13	54341978	54892952
MRM2	2	CNVR_889	25	40583579	42056885
MROH1	2	CNVR_562	14	330256	1044777
MRPL15	2	CNVR_566	14	21980847	22027926
MRPL23	3	CNVR_954	29	48646742	51072873
MRPL28	2	CNVR_879	25	208098	1769456
MRPL41	1	CNVR_489	11	103219634	106640039
MRPL44	1	CNVR_102	2	112037722	112088042
MRPL49	1	CNVR_949	29	43306962	43329844
MRPS2	7	CNVR_489	11	103219634	106640039
MRPS34	6	CNVR_879	25	208098	1769456
MRPS36	1	CNVR_764	20	10328272	10500984
MSH4	1	CNVR_133	3	68994261	69057163
MSH5	1	CNVR_848	23	27494111	27795168
MSLN	8	CNVR_879	25	208098	1769456
MSMB	1	CNVR_937	28	44038721	44071166
MSR1	1	CNVR_914	27	20207643	23270710
MSRB1	4	CNVR_879	25	208098	1769456
MTA1	9	CNVR_823	21	68643064	69808854
MTERF4	4	CNVR_145	3	119893611	120957517
MTREX	1	CNVR_775	20	23802929	23863171
MTURN	35	CNVR_172	4	65991776	66576959
MVD	1	CNVR_701	18	13665368	14078470
MYCBP2	2	CNVR_513	12	52199487	52385221
MYLK2	1	CNVR_557	13	61361508	61444179
MYMK	9	CNVR_489	11	103219634	106640039
MZF1	5	CNVR_721	18	65609903	65814370
MZT2B	6	CNVR_697	17	71355374	73155293
N6AMT1	1	CNVR_5	1	7260253	7280774
NACC2	3	CNVR_489	11	103219634	106640039
NAP1L4	1	CNVR_954	29	48646742	51072873
NAPRT	1	CNVR_563	14	1082140	1286160
NASP	3	CNVR_140	3	100277178	100601230
NCAPG	2	CNVR_255	6	37328528	37384980
NCAPH2	3	CNVR_235	5	118094837	120071585
NCOA4	3	CNVR_937	28	44038721	44071166
NCR3	1	CNVR_848	23	27494111	27795168
NDOR1	7	CNVR_489	11	103219634	106640039
NDST4	3	CNVR_241	6	7474743	10768087
NDUFB10	4	CNVR_879	25	208098	1769456
NDUFS6	1	CNVR_800	20	70604423	71835589
NDUFS7	1	CNVR_322	7	43792866	43820298
NDUFV1	1	CNVR_950	29	45417677	45478834
NDUFV2	1	CNVR_870	24	41383914	41529798
NEGR1	1	CNVR_134	3	69516299	74015041
NEMF	5	CNVR_439	10	42661079	42869573
NEU1	1	CNVR_848	23	27494111	27795168
NEURL4	1	CNVR_740	19	26942729	27421507
NFKBIL1	1	CNVR_848	23	27494111	27795168
NIPBL	2	CNVR_781	20	36817457	37273408
NIT2	1	CNVR_29	1	44571298	44649313
NLGN1	1	CNVR_43	1	90408826	94679895
NLGN2	1	CNVR_740	19	26942729	27421507
NLRC4	2	CNVR_463	11	14734237	15290934
NME3	6	CNVR_879	25	208098	1769456
NME4	2	CNVR_879	25	208098	1769456
NOL10	1	CNVR_486	11	86989572	87117767
NOSTRIN	20	CNVR_75	2	27318294	27979992
NOXA1	9	CNVR_489	11	103219634	106640039
NPDC1	10	CNVR_489	11	103219634	106640039
NPEPL1	1	CNVR_556	13	57623027	57712686
NPHS2	2	CNVR_658	16	60525984	60807765
NPSR1	1	CNVR_170	4	62197348	62228844
NPY2R	1	CNVR_668	17	737443	2766673
NR4A2	1	CNVR_82	2	39888509	39910074
NRBF2	1	CNVR_928	28	18916753	19430612
NRBP2	1	CNVR_562	14	330256	1044777
NRG1	1	CNVR_916	27	27374693	32180839
NTHL1	5	CNVR_879	25	208098	1769456
NTSR1	4	CNVR_554	13	54341978	54892952
NUBP2	6	CNVR_879	25	208098	1769456
NUDT13	1	CNVR_932	28	28501081	29240599
NUDT14	12	CNVR_823	21	68643064	69808854
NUDT8	1	CNVR_950	29	45417677	45478834
NUMA1	1	CNVR_612	15	51514220	51644699
NUP155	2	CNVR_781	20	36817457	37273408
NUP210	2	CNVR_836	22	58236823	59004418
NUSAP1	1	CNVR_436	10	36538466	36803995
NXPH1	4	CNVR_154	4	16324078	18883420
OCIAD1	2	CNVR_271	6	67471713	67537362
OCIAD2	2	CNVR_271	6	67471713	67537362
ODF3B	2	CNVR_235	5	118094837	120071585
OGDH	1	CNVR_181	4	76717317	76815010
OGFR	4	CNVR_554	13	54341978	54892952
OIP5	1	CNVR_436	10	36538466	36803995
OIT3	1	CNVR_932	28	28501081	29240599
OLFM1	8	CNVR_489	11	103219634	106640039
OLFM3	1	CNVR_122	3	37054466	41843499
OPALIN	1	CNVR_897	26	17667270	17714604
OPLAH	1	CNVR_562	14	330256	1044777
OR12D2	2	CNVR_852	23	29108839	29325564
ORC5	2	CNVR_163	4	45400553	45479387
ORC6	1	CNVR_702	18	14969884	15157858
OSBPL11	1	CNVR_36	1	69979144	70404106
OTP	1	CNVR_418	10	8707331	8842897
P4HA1	2	CNVR_932	28	28501081	29240599
PACRG	1	CNVR_409	9	98170529	98202076
PAEP	2	CNVR_489	11	103219634	106640039
PAFAH1B1	1	CNVR_738	19	23517073	23564582
PAG19	1	CNVR_948	29	38641995	38693679
PAK2	5	CNVR_37	1	71238937	71380741
PANX2	2	CNVR_235	5	118094837	120071585
PAQR4	2	CNVR_880	25	2337264	2422717
PARM1	1	CNVR_288	6	89886763	89911008
PARN	1	CNVR_883	25	13475146	13533742
PAX3	1	CNVR_101	2	110332803	110471585
PAXX	12	CNVR_489	11	103219634	106640039
PBLD	1	CNVR_931	28	24340626	25229809
PBRM1	4	CNVR_833	22	48156339	48290928
PBX3	2	CNVR_488	11	96567133	96748895
PCBP4	1	CNVR_834	22	48907762	49184065
PCDHA13	1	CNVR_324	7	51895416	52030052
PCGF3	1	CNVR_296	6	116669816	117767753
PCID2	2	CNVR_531	12	86064733	86688013
PCLAF	1	CNVR_441	10	45411930	45807766
PCOLCE	1	CNVR_886	25	35847022	36012574
PDCD1	3	CNVR_145	3	119893611	120957517
PDCD6	1	CNVR_800	20	70604423	71835589
PDE11A	1	CNVR_69	2	19191623	19230960
PDE6B	1	CNVR_296	6	116669816	117767753
PDGFA	1	CNVR_889	25	40583579	42056885
PDIA2	2	CNVR_879	25	208098	1769456
PEBP1	3	CNVR_691	17	57083149	57194642
PEG11AS	1	CNVR_822	21	65763116	65921326
PEX5	1	CNVR_224	5	102630827	103186163
PEX6	2	CNVR_842	23	16521600	16640000
PGP	1	CNVR_879	25	208098	1769456
PHF23	2	CNVR_740	19	26942729	27421507
PHLDA2	1	CNVR_954	29	48646742	51072873
PHOSPHO2	1	CNVR_74	2	26533881	26616402
PHPT1	14	CNVR_489	11	103219634	106640039
PHRF1	3	CNVR_954	29	48646742	51072873
PI4KA	7	CNVR_697	17	71355374	73155293
PICALM	2	CNVR_939	29	9400987	9599143
PIDD1	3	CNVR_954	29	48646742	51072873
PIGG	1	CNVR_296	6	116669816	117767753
PIK3C2G	2	CNVR_217	5	89124173	93490294
PIK3R1	1	CNVR_766	20	11409646	11453162
PKDCC	1	CNVR_468	11	24474675	24506755
PKN2	1	CNVR_127	3	55075515	55124223
PKP1	1	CNVR_665	16	79672105	79791892
PKP3	2	CNVR_954	29	48646742	51072873
PLA2R1	4	CNVR_81	2	36335995	36379882
PLCZ1	2	CNVR_217	5	89124173	93490294
PLEKHA8	38	CNVR_172	4	65991776	66576959
PLSCR3	1	CNVR_740	19	26942729	27421507
PLXDC2	5	CNVR_539	13	21555041	21608958
PLXNB2	4	CNVR_235	5	118094837	120071585
PM20D1	1	CNVR_631	16	3498548	3604825
PMP22	3	CNVR_742	19	32754596	32871828
PMPCA	5	CNVR_489	11	103219634	106640039
PNISR	1	CNVR_388	9	50321700	50390151
PNPLA2	3	CNVR_954	29	48646742	51072873
PNPT1	1	CNVR_475	11	38303012	38322480
POLE2	5	CNVR_439	10	42661079	42869573
POLE4	1	CNVR_461	11	9672957	9743288
POLI	1	CNVR_876	24	53687442	53742189
POLK	1	CNVR_417	10	6846956	6989555
POLL	1	CNVR_899	26	22144981	22386818
POLR2A	1	CNVR_740	19	26942729	27421507
POLR2K	2	CNVR_576	14	64205475	64235532
POLR2L	3	CNVR_954	29	48646742	51072873
POP7	1	CNVR_886	25	35847022	36012574
POU4F2	2	CNVR_674	17	11566347	11716513
PPARA	2	CNVR_232	5	116466547	116483271
PPARG-TSEN2	1	CNVR_835	22	56788186	56811695
PPFIA1	1	CNVR_953	29	47269242	47447458
PPIL2	7	CNVR_697	17	71355374	73155293
PPM1B	1	CNVR_469	11	25925590	26384861
PPM1K	2	CNVR_252	6	36458311	36466733
PPP1R13L	1	CNVR_713	18	53012600	53071278
PPP1R16A	1	CNVR_562	14	330256	1044777
PPP1R7	4	CNVR_145	3	119893611	120957517
PPP2R5D	2	CNVR_842	23	16521600	16640000
PPP3CA	6	CNVR_246	6	23673373	23807252
PPP6R3	4	CNVR_951	29	46047863	46178866
PRDM8	1	CNVR_290	6	94886288	95756736
PRDX1	3	CNVR_140	3	100277178	100601230
PRKAA1	2	CNVR_779	20	33614197	33711013
PRKAR1A	1	CNVR_755	19	61701944	61756520
PRKAR1B	2	CNVR_889	25	40583579	42056885
PRKN	1	CNVR_409	9	98170529	98202076
PRLH	1	CNVR_144	3	116992159	117042174
PRODH	31	CNVR_697	17	71355374	73155293
PROSER2	1	CNVR_536	13	12471939	12748454
PROX1	1	CNVR_661	16	69471279	69553620
PRR11	1	CNVR_727	19	9887071	10148283
PRRC2A	1	CNVR_848	23	27494111	27795168
PSMB11	2	CNVR_427	10	21794678	21841817
PSMB5	2	CNVR_427	10	21794678	21841817
PSMC6	4	CNVR_421	10	11354552	11544918
PSMG3	5	CNVR_889	25	40583579	42056885
PSORS1C2	2	CNVR_849	23	27998654	28085043
PSTPIP1	1	CNVR_812	21	32036695	32141178
PTCRA	2	CNVR_842	23	16521600	16640000
PTGDS	13	CNVR_489	11	103219634	106640039
PTGR2	1	CNVR_452	10	85258477	85290340
PTK6	1	CNVR_553	13	53954346	54135002
PTPN7	2	CNVR_667	16	80366462	80863910
PTPRC	1	CNVR_664	16	77499096	77612188
PTPRK	1	CNVR_395	9	65885583	66036771
PUF60	1	CNVR_562	14	330256	1044777
PWWP3A	1	CNVR_322	7	43792866	43820298
PYCR3	1	CNVR_563	14	1082140	1286160
R3HDM2	1	CNVR_213	5	56035754	56081838
RAB10	1	CNVR_485	11	73302300	73478626
RAB26	3	CNVR_879	25	208098	1769456
RAB29	1	CNVR_631	16	3498548	3604825
RAB40C	4	CNVR_879	25	208098	1769456
RAB6A	1	CNVR_613	15	53177461	53218885
RABL2B	5	CNVR_235	5	118094837	120071585
RABL6	18	CNVR_489	11	103219634	106640039
RAC3	1	CNVR_751	19	50787009	50929851
RAD17	1	CNVR_764	20	10328272	10500984
RAD18	1	CNVR_828	22	17610020	17708467
RAD50	3	CNVR_303	7	21593442	21869803
RALYL	4	CNVR_581	14	78020352	78235444
RANBP1	26	CNVR_697	17	71355374	73155293
RAP1A	1	CNVR_119	3	31593802	31653812
RASA1	1	CNVR_331	7	86947630	86986302
RASGEF1C	2	CNVR_298	7	1080046	1085828
RASSF4	1	CNVR_938	28	44584170	44615642
RASSF7	3	CNVR_954	29	48646742	51072873
RBL1	3	CNVR_558	13	66020536	66071349
RBM46	1	CNVR_668	17	737443	2766673
RCN2	1	CNVR_812	21	32036695	32141178
RDX	2	CNVR_598	15	20276441	20424163
RECQL4	1	CNVR_562	14	330256	1044777
RERGL	2	CNVR_217	5	89124173	93490294
RFC5	7	CNVR_691	17	57083149	57194642
RGS11	2	CNVR_879	25	208098	1769456
RGS2	1	CNVR_168	4	58226979	59276289
RHOT1	2	CNVR_735	19	17894199	17959242
RHOT2	5	CNVR_879	25	208098	1769456
RICTOR	5	CNVR_780	20	35233378	35486670
RLF	3	CNVR_141	3	105906709	105941874
RNF11	6	CNVR_139	3	94818813	95038877
RNF111	1	CNVR_444	10	51244357	51350146
RNF121	1	CNVR_612	15	51514220	51644699
RNF122	1	CNVR_916	27	27374693	32180839
RNF151	4	CNVR_879	25	208098	1769456
RNF157	1	CNVR_753	19	55499960	55506254
RNF166	1	CNVR_701	18	13665368	14078470
RNF207	2	CNVR_651	16	47122872	47239304
RNFT1	1	CNVR_729	19	10819756	11045264
RNH1	3	CNVR_954	29	48646742	51072873
RNPC3	1	CNVR_122	3	37054466	41843499
RNPEP	3	CNVR_667	16	80366462	80863910
ROBO1	3	CNVR_19	1	23030390	28064356
RPL29	1	CNVR_834	22	48907762	49184065
RPL35A	3	CNVR_36	1	69979144	70404106
RPL37	1	CNVR_779	20	33614197	33711013
RPL3L	4	CNVR_879	25	208098	1769456
RPL7A	15	CNVR_489	11	103219634	106640039
RPLP2	3	CNVR_954	29	48646742	51072873
RPS2	4	CNVR_879	25	208098	1769456
RPS21	2	CNVR_554	13	54341978	54892952
RPS5	1	CNVR_721	18	65609903	65814370
RPS6KB1	1	CNVR_729	19	10819756	11045264
RPS9	1	CNVR_719	18	63175100	63239673
RPUSD1	7	CNVR_879	25	208098	1769456
RRAGD	1	CNVR_393	9	60765441	60813474
RRP9	1	CNVR_834	22	48907762	49184065
RSPH14	9	CNVR_697	17	71355374	73155293
RSRC2	1	CNVR_689	17	52872065	53069851
RTCA	1	CNVR_123	3	42917941	43378710
RTEL1	1	CNVR_553	13	53954346	54135002
RTL1	1	CNVR_822	21	65763116	65921326
RUBCN	1	CNVR_36	1	69979144	70404106
RUFY2	1	CNVR_931	28	24340626	25229809
RXRA	7	CNVR_489	11	103219634	106640039
S100A13	2	CNVR_115	3	16760836	16820503
S100A14	2	CNVR_115	3	16760836	16820503
S100A16	2	CNVR_115	3	16760836	16820503
S100A2	2	CNVR_115	3	16760836	16820503
S100A3	2	CNVR_115	3	16760836	16820503
SAMD3	1	CNVR_396	9	68293784	68313927
SAP30BP	1	CNVR_754	19	55889067	55911397
SAPCD1	1	CNVR_848	23	27494111	27795168
SARDH	12	CNVR_489	11	103219634	106640039
SASS6	3	CNVR_123	3	42917941	43378710
SAT2	3	CNVR_740	19	26942729	27421507
SCO2	3	CNVR_235	5	118094837	120071585
SCRN1	33	CNVR_172	4	65991776	66576959
SCRT1	4	CNVR_562	14	330256	1044777
SCYL2	1	CNVR_215	5	64116108	64230589
SDF2L1	5	CNVR_697	17	71355374	73155293
SDHA	1	CNVR_800	20	70604423	71835589
SELENOO	2	CNVR_235	5	118094837	120071585
SENP3	1	CNVR_740	19	26942729	27421507
SENP7	1	CNVR_31	1	45837138	45869917
SEPTIN2	2	CNVR_145	3	119893611	120957517
